RPGLIFE.NS,^CNXPHARMA
124.86133553104884,151.04260736395662
124.87746235068293,148.34038926459644
123.26509454609808,147.34811119664676
121.0561600785816,144.62228938862816
119.55664859555297,146.81188833249263
120.9110396457964,144.35821910564272
119.13744553271388,144.70306382812956
119.2180586869627,144.7192162889133
117.08974784565586,143.47155701530437
118.6859783586458,142.94652315854515
116.00947084134874,140.84825661126834
113.12333561273013,143.05153235701354
113.05884927811537,140.73516511461662
112.23652808422808,139.5036704373743
113.15558925199831,139.7242467913974
112.55900164514505,138.87362738214665
110.14047088218939,141.18129341163456
112.01081544111564,144.25880441087176
118.99234604385029,145.45550637206082
116.86402473058264,144.44146920404714
119.08907554577242,145.07523788321214
113.28456192122782,138.7941029076796
113.36519601939825,143.78284685118942
112.54287482551095,144.16124646027802
113.5909191344715,145.72268336425785
114.80018975192972,
112.97822565190575,145.27966177645152
111.72058504750606,144.31223738219458
112.7686188845058,143.73624621301553
112.25266537582297,143.24104161892072
116.47706483505091,145.85627186035632
118.76660198485544,147.64076077726224
114.81631657156382,144.58873450202637
116.12232716290495,146.6522083332499
117.13810736063652,147.12319030396054
119.29869278513317,149.68311869431324
118.81497197179691,150.2230550468218
120.39509660907437,151.69377846893968
119.15357235234798,153.51616681111045
124.40985788501997,156.03074452832357
123.21672455915662,154.1834903768772
122.44279429613239,154.63831988680414
121.0561600785816,154.59730161674483
121.15291052442532,153.6702644422386
120.05648575656251,154.83714927634608
120.24997617628918,154.49788692197384
118.92782829335313,155.92573532985517
119.2664496178258,156.6079735269541
118.58923838476288,158.5956363720651
113.46193599328119,152.57857167951795
114.44547302370538,155.9686103440917
118.39576890895782,158.48255701099623
117.97655537415793,160.41741793509297
119.95974578267959,159.98744209885876
118.34739892201635,159.60905462535302
118.1377816826556,159.3605178884256
118.9600819326213,160.5037868782918
121.13678370479124,161.57311376180556
121.20128051136678,163.41041673530856
121.53987041995704,163.61607845799944
120.00812624158186,163.01648358016197
118.25065894813342,162.3038093412557
120.26610299592326,164.92338412135436
120.05648575656251,166.673080322207
119.78239265454782,164.58972840626242
118.8633524306992,163.07178543124493
119.99200989390857,164.43873748434586
118.50862523051404,161.72596142789936
116.49316023880259,157.2429800355706
119.13744553271388,159.88430178015045
130.90768861833996,160.07257321260613
134.21303738175848,157.7854163181479
143.11326158643922,155.8586255566516
136.76057222982604,158.52605093995854
134.53551094267544,155.2845154028155
133.6003229552711,154.04245063290404
129.98864839449135,151.23771112956123
128.55364418999906,150.40883868479165
132.58455322950036,153.6149625911557
135.4223079992167,157.9034712681884
131.76225297953465,158.30609350066118
132.92316408201222,160.93561945870326
131.7944856748812,161.18850073429377
129.8918979486476,159.22257271808112
129.85966525330102,160.37516183558216
130.44010509659861,160.67651262910667
129.77904162709137,158.88642920850333
135.22883852341164,158.38127343646516
134.64835679227085,159.1150878607097
136.69607542325048,156.38365941341084
135.90601834059214,155.55293022446398
134.01954696203182,153.43913013112922
135.261081690719,149.52342655948763
134.0518006013,149.48863384343437
134.51938412304133,149.5675394031757
134.21303738175848,150.88292736471388
133.97118744705114,148.2260720740761
134.53551094267544,150.27401235924165
132.76191682959293,152.31946484992136
132.21370968164192,153.83926456911612
132.6490500360759,153.4931820171778
130.0531347291061,151.5173149586046
130.0208915617987,152.1026141198356
130.1337478833549,150.78536941412014
130.4078409853696,153.01474879859248
130.24663562079354,151.41168684541043
126.60267600486317,149.4264996592025
128.8922340985893,149.28359103546921
125.57076898749753,146.4813393266123
124.02289798948824,143.0881939528269
125.26443271817544,144.98514331607592
123.84554486135649,147.26733675714533
123.71655124820538,147.9688341242396
120.58858702880104,148.08191348530846
118.36351526968964,146.84544321909442
117.07362102602177,147.67059003992665
118.66986201097251,151.68942179469374
124.9258218656636,152.50959302655428
125.15156592465844,153.8081974770002
124.71621509826365,153.24153857103875
124.74846873753182,155.939399996153
124.89357869835622,156.78131819249475
124.05515162875642,156.72354068250883
130.3111219554083,161.4910893572698
136.87342855138226,161.07479032291633
138.80826991688403,159.15671290991193
133.93894427974377,161.3879490385615
133.13276037745138,164.45986553410125
128.7793777770331,164.73325594472146
154.04509854638712,166.85390050678802
149.48210917856892,166.2580312528879
150.449519389359,165.52236008446607
146.80558071735027,164.0820848397384
150.40114940241756,165.23654283699955
155.14149189836752,164.692249810245
158.0921134616009,165.26015868124077
156.4313861420354,167.3801721929987
150.82036293721745,167.85487978764672
145.06422977157513,164.46607895252444
145.22546655203362,171.23808611907154
145.7898005196187,170.8410462547134
145.3544496932239,170.83296395653008
145.82204368692607,175.6141894331718
146.25737356939925,174.80396937925462
143.0004262088046,174.7840791589507
139.09850031049365,172.55284303030118
140.30777092795185,172.21980622993496
141.85563145400033,171.89298284799193
139.92080056045936,173.99248722472024
147.93423818055965,173.60539853830545
145.30607970628245,173.8974292041952
145.54795058491138,174.4063106001707
144.77400984992633,175.09536899483575
144.01619593457536,175.55703083791164
144.5482657909315,175.21901844857376
144.46766310864345,173.1567824468017
142.37158496268316,174.61880465601055
142.75856580213647,174.69709130102612
143.46798878662437,175.86272617009925
142.4522085888928,175.3973508386689
142.03298458213212,175.2376587038433
142.51670539546836,174.83316759161045
138.6147794971574,176.33494597026137
139.45320656675716,175.45327160447758
140.45288088877626,177.87650478952014
150.3689062351102,179.74238706065321
152.9809169458317,179.56281684110658
150.2399126219591,177.9852396119259
147.9826081675011,176.65618698408983
143.87108597375098,174.9897408816416
143.7259760129266,174.35597220247664
144.096819560785,175.00652439273392
145.28996335860916,175.15626534961612
148.9339020306179,174.20001782717122
147.1603079175354,173.57743815540113
146.2090035824578,174.84061883948513
144.61276259750704,177.05259579813938
144.41928264974118,178.07905980299944
145.3867033324921,177.81437060528827
142.75856580213647,179.47397223900472
142.83917895638533,180.55759483912496
144.11294638041912,180.54329912251848
143.7098491932925,179.0328195309585
143.50024242589254,179.60756073510322
144.35479631512644,177.32226058482223
146.82170753698435,178.4518649083906
150.1915426350176,178.60098695054708
149.30474557847634,179.69267971326772
149.57884915245185,180.27612213032148
151.1912064850759,179.78464316016402
148.98227201755938,181.86737616138288
147.75687458046707,182.30045870682864
145.14485339778474,179.9306584931089
148.837162056735,181.1261226248465
148.65979845664242,181.40509540358124
149.41760190003257,182.08484580619438
162.62285966211172,174.20748121062874
156.22177937463545,173.53766985037615
163.92885978149206,172.98591344016407
164.25135428633064,179.2608471328563
165.04140089702815,179.87784443651182
161.30072225113648,182.02643724589987
162.86472006877983,181.36160147461894
161.63932263168752,181.18141234034655
162.17139248804364,180.40660391720837
166.66987457732546,180.6048143920246
164.1707201881602,180.2251769534845
173.79653608480612,177.5937942512652
175.4895170436398,175.62910406450402
175.79996879355681,174.58524976940873
168.90454912449172,173.54575214855942
169.03528108313586,174.48832286912364
171.6986986494312,174.86236580396627
165.8817024476114,170.3862288803693
157.04187004087206,170.25511604317379
161.20850616431972,172.43540699498635
162.45034457987018,171.86936700375068
161.42094036113605,170.9758725802634
163.8719132586543,173.33822154610846
163.36537404273187,176.74068704752858
163.20198003834832,178.2598678519976
185.57116692200796,177.95043476028977
182.02542382643355,179.6734205432724
199.98286787212896,180.01081401788457
204.08416943213697,179.95985670546472
206.04496031650453,178.7892462474199
199.24758961642254,178.3182764122921
199.68877332498369,178.0747031287535
200.11359983077313,178.66125225501884
200.22797458664553,179.082526878344
202.7933117680754,180.0387744007889
221.56775725157107,180.0816372794426
212.433798881804,178.389111809433
223.62656568903932,175.18422573252047
232.85858349975027,177.4421844146229
229.10040620735947,178.12938606511068
231.76380282973327,178.7041272692554
228.46314550475375,177.56894057757245
224.9010661503292,175.92300361015387
219.63965982882533,176.1081561978151
228.9370017310151,179.00796585726576
224.2311538739448,179.7728352380434
222.27038393349886,181.27835137621452
228.00566742518572,184.0712829574367
233.0219460882514,183.14982815104506
227.49911773730247,179.716295557509
225.81610608515172,180.96208595135778
225.489297132463,180.3730490306066
224.05141313875032,181.62256504839277
221.45338249569866,181.79468402006472
219.5252641290313,182.41851365686918
218.8226793349467,183.03053537155301
215.65275396861136,181.40945207782718
214.10047427510472,178.75196573688078
207.6135762688613,176.17961050968174
207.67892130426176,176.0876591983683
215.7344562067835,173.35002946822908
215.81613750103412,173.27794410605384
220.1135160550867,173.6109930420029
221.6331232308931,175.14694522198135
213.87172476335988,171.24926299088358
206.37174832527165,172.47641312946283
235.06446015471278,174.59022535838045
231.8945138444558,173.891215785772
228.00566742518572,172.58763574635444
231.11020586827738,173.33200812768524
225.96317430264597,172.1272238683129
229.3128194602542,172.4683429668624
226.01216213527468,172.87345299382096
219.9991412992143,170.46886006404796
219.11679482601363,171.17533302011395
216.6984839742348,173.6569626298682
214.93381197175503,171.4754338486041
210.63643341770245,169.27713369183058
203.82272645877032,167.5311631149153
195.47309700910327,164.59779856886286
204.47632342022618,167.6374101428352
201.92730155372482,166.62026626560993
202.67895795612455,168.58868207630843
202.56456225633056,171.4543057988487
203.25085267940827,169.6114083216483
195.91425977374283,169.7853840374975
196.24106872643154,167.0427787183866
199.08416419615656,168.47062712626789
197.286798732055,167.06452568286772
195.24434749735843,163.93793838655364
201.9109652948747,164.46110336355275
205.21160167593263,166.940257314404
201.32273431274092,167.1335043358314
201.42077280976324,167.09248606577208
200.9959672478954,166.92846152786623
197.4665604111711,168.70549919689745
196.25740498528165,167.9120383829069
192.74433440740745,166.44070818164613
193.13648839549666,164.41575269041323
190.83261513135503,163.8410114862685
192.6136233926849,165.0638049506018
195.63650148544764,168.3550599707132
197.6136286286653,169.55797535032545
195.14630900033615,167.65356260361892
194.37833728300788,170.37380204352291
194.23124812159202,171.93958348616582
194.83583630649755,174.88163710954444
205.65278538449374,175.6595522418942
202.05801256844734,176.74690046595177
200.06457011030116,175.9192779862165
198.34890688437176,174.48087162124895
198.96978944028416,173.97384696945068
196.84563596741543,172.88526091594161
193.74105563648055,172.21048610230017
193.88812385397478,172.22291293914657
190.83261513135503,172.16450437885203
191.17571845505068,171.90913530877566
197.45022415232097,174.61135340813584
201.22471675964024,173.53021860250146
201.22471675964024,172.26640686810885
205.30964017295491,170.21783553263467
213.3815113343268,170.03268294497346
209.5743462093073,167.2018519384864
204.10050569098706,164.56921927123275
198.85541468441176,161.53147657702053
204.85212020554366,162.6933858221563
194.9175385446697,159.6587619727385
195.522084841732,161.338241691176
193.77377004202398,163.78447180573409
192.98942017800238,167.48269359698128
194.084221791941,169.5474173932392
194.88484508304788,169.2236885849249
193.83909413350284,168.7601699976718
189.13326722035416,166.2922050542154
189.65609033532266,167.07509577553685
188.65939005017117,168.63590162920806
187.9894568298652,169.16714890439047
188.80645826766542,167.89029141842573
179.39474160960322,164.68231076788447
183.0875110348287,165.98402192754196
180.91430689756643,166.83152249199824
182.82606806146202,165.58014973003486
181.56792480294388,164.14360010924452
174.57449805273887,161.92044627877823
158.7738904695732,160.98345792632864
163.1856437794982,161.254360542463
158.8555927077454,155.33669840910397
164.1660287497212,160.30432643844125
162.56472980770337,160.64917116092806
164.70524048334383,157.69096507676574
164.14968201891028,157.12181837631846
162.1889016065035,156.5800131440498
161.69870912139203,155.91765303167188
162.679094091615,159.62085041189079
169.11699379326882,162.28516908598613
172.22154270832132,162.50636435473498
172.07448496278786,166.50718690454107
170.14639801200295,165.9218877433101
169.6071862783803,165.5111710770712
163.69216205149903,166.20272940180496
196.4207885177044,168.33455083568353
192.3848738809401,168.37804476464584
195.53844204450374,167.9257151847876
195.71820372361984,168.62783146660766
190.35873796117207,170.55212229803521
187.89141833284287,169.09258788331226
184.63981167225697,168.53586801971133
182.95680002010616,171.13494580036323
183.5940397787903,170.81432370126055
183.15289795807237,168.80738955057143
191.5025064638178,168.75520654428294
190.5221424375164,171.35675998383783
192.49922769289088,171.60529672076527
192.02537146662954,170.97401583608612
191.86198793420678,171.67675103263193
195.5057695268035,171.97001952797314
193.96982609214697,171.96069940033837
195.3096925327589,170.80252791472276
197.07438547916027,171.1517171758727
191.86198793420678,170.46264664562477
191.76394943718446,168.0412823403423
193.39793136886328,169.7586736196275
193.20185437481868,171.7550376776475
190.03194995240494,168.63030712551063
189.93391145538263,165.23654283699955
191.30645041369482,167.0676323920793
191.06134369917825,165.9995554735999
192.3685585660116,167.5137606890972
193.02213458354584,167.30063558294881
174.3947363736228,167.26833066138138
168.23463684810736,162.9009164246073
169.80325280046412,161.65450711603273
165.9634046857836,159.32323737788644
164.63987450402175,158.87710908086856
160.14641895592456,156.53216254084154
155.0810896284653,156.05187257807899
150.7673748155626,154.39661548302564
154.41116688012013,156.94473595125766
155.81637835613253,156.68066566827227
162.38498907250892,158.3918435291343
163.1856437794982,160.0769177512692
163.3817207735428,156.58870222137597
167.2052326293732,162.36283681627594
162.679094091615,160.1719879073771
162.41766159020915,157.71643766518423
156.9765145335108,155.88037252113276
155.89808059430473,156.05000369831887
159.52552592805134,157.44740392881
163.9699622276374,157.46231856014222
164.9013174773884,156.63344611537264
166.81307864128402,154.63645100704403
164.5091530173384,155.33980511831555
163.54512524988715,154.32639900061048
168.51241608032413,154.24687452614342
167.5973761455016,152.5972119347875
164.72157674219395,153.0712884791269
165.48953798756142,154.91171029742432
167.22157936018414,154.33137458958217
164.68889375253292,151.50612595120973
166.17581793867828,151.8373060073987
170.52219479732042,152.3697911120326
168.07124284372378,149.9502956865102
167.72810810414575,146.68576321985168
165.60392321539462,147.23192512636632
165.94705795497268,150.34421670607395
168.23463684810736,148.36462402356344
178.56140391295287,150.7027382304415
182.80975274653352,151.3389947040923
180.84896186216594,151.87520543266356
186.56790909500268,151.78821757473895
186.27377266001417,151.74348581632515
183.0875110348287,151.10225375370263
181.74764459421675,152.36420874391803
183.0875110348287,151.83358038346137
181.4045203265995,152.02681526930587
180.96333661803837,153.23719403237567
185.66920541903028,153.9647829026142
186.9110543065415,154.70728640418494
193.0057773807741,156.14133609490656
190.5711512140668,154.72220103551714
188.44699774119806,156.8552602988472
188.66297146076522,158.0817915227007
188.21435266003513,158.21848672801082
189.2611926935035,157.9879713316272
191.82012103492295,157.59963268017808
191.55425889409813,157.9637365726602
190.32464125680283,157.22123307108947
197.58600359607135,156.79623282382695
207.24016709060655,155.19627757985654
205.19635450100583,153.3707825284742
200.5104871451445,156.93790361810872
199.54675259259568,157.3318367732553
201.2084014447117,158.77209988240014
201.69027919294692,158.65155713787377
203.60118165605684,158.8199504856084
224.28862399482264,157.59714488569222
218.72212756733208,161.32954047826695
214.15260369597385,160.80016208284465
227.41249367755367,160.80637550126784
231.8158694188376,160.93623837342898
221.41396603524234,161.72534251317364
224.60431172514035,159.85882919173196
242.68302107691548,160.7268388912179
241.95188971768638,161.29102213827636
237.5485558642457,160.75045473545916
235.5213518044759,159.06289271883838
240.43980140973537,156.4321289313448
236.9503346315074,157.6164040556875
237.2328262460848,157.12492508553007
234.07569761584867,156.49426311557667
232.28111769332025,156.33520203105968
239.57575992401544,155.903988365374
240.8718116806345,157.81337670105225
258.65139994407974,156.01893660620294
257.3553272435391,155.4118904804908
250.72536130882756,156.1500373078156
252.95197244617674,156.55329059059696
250.52595423124814,157.77484622547877
256.64082535806256,157.69594066573745
249.79486475986224,157.68785836755416
249.36281260111986,158.01033721083408
246.57126012245908,158.38748685488835
242.15131773918745,157.59963268017808
250.11055249017994,155.56970159997346
245.2419494183349,153.43228566239745
255.47766278401264,153.7149962006524
263.18768581185446,158.45087100415455
252.70271883518288,156.24945200258657
247.10298440410878,156.73782426353245
249.09695046029503,156.7104949309367
238.76154402778837,155.03100307691636
242.3008363955092,156.55329059059696
244.4111249922769,157.8879377221305
241.83558812102652,159.98682318413302
268.65451011643773,161.19968974168864
261.3598888296641,163.02705367283113
261.45956095257145,164.44992649174074
259.0668226290695,163.88512432995654
262.42333739296345,163.22277635316146
263.53663248967723,161.90180602350867
265.3312333561273,159.39654843393035
266.52759204591746,159.55250280923573
275.8992639258753,159.89797858203116
265.9294127010224,160.9331316642174
268.7542031832666,161.33017152857556
273.140949450798,161.65140040682115
284.4068733761916,161.81916270424716
275.38416911797816,162.65735527665154
273.2572510474579,161.29289101803644
275.88265539604436,162.30815387991876
278.4415627935422,162.9431725241181
279.6878099045899,164.38281671853719
271.0638988576138,162.14909279540177
277.9763145190595,164.18647512348107
279.671201374759,167.66350164597947
297.6003501823692,168.4693892968164
292.5323190890232,168.50728872208126
289.69089913302633,166.79487303176774
290.5715700924988,164.40705147750418
298.2982225940932,162.53681253212514
286.9325846579491,161.33886060590174
316.62614366901903,161.74336385371743
324.0869130858669,161.7955468600059
333.35889189899586,162.00743413670284
321.84369341868677,161.53023874756903
303.51577234376094,160.90579019603882
298.18192099743334,159.82652427016453
316.3602815281942,158.99640186036058
306.4901233701702,159.5152222986966
299.5444487612194,160.01975915600906
299.27858662039455,160.158942155805
300.8737594653436,161.1568147274521
288.57758309239097,161.4736990670346
288.14555187757026,162.63435834713604
290.22262341467604,163.340831303202
287.39783293243175,163.04818172258652
298.86318487932635,162.62939489374722
296.33749454149046,162.2062635262448
289.458274995785,160.9940158834149
303.54901034734445,159.93090241832434
301.95383750239546,158.17748059353437
295.1909614411931,158.7491150884675
295.1909614411931,158.54220340074227
292.6319912119305,159.0355512506598
287.9627952176649,160.10239033968773
292.29967400786023,159.26357885255757
286.8495001209511,157.02799818524494
292.4824516116871,157.15537326292025
282.2467382460094,156.80742183122183
278.0095315787214,160.55970764410048
277.7602989116491,160.21610075106517
272.0442419399936,158.8702767477196
286.7996535875367,157.53624853091185
284.7724495277669,157.75558705548346
284.39026484636065,156.8782572283627
282.96124013148597,157.0043823410037
281.49899835694936,156.54831500162524
282.44614532358884,155.97420484778914
278.2089596002224,157.09696470262574
273.5231131882827,156.86085480254465
277.04581797009416,158.48193809627048
273.988382406687,157.26100137611442
280.13647059316327,158.69815777604765
287.863102150836,158.64845042866216
294.476438611795,157.6002515949038
290.1395388776781,157.46604418407958
289.1924128549602,157.43310821220354
285.7195546065632,157.31630322719735
282.0639606421825,157.17463243291556
283.21051468640144,158.24955382012675
280.26938071965407,157.80902002680628
292.16674293744785,156.65829978906535
284.37365631652966,158.05010551585906
278.59112333770713,156.50171436345138
263.30398740851433,154.59108819832164
259.5487003773047,155.43549418914918
252.76917389842825,155.1366311901105
263.43693942284835,153.59881013037196
262.57285604928524,153.54350827928903
267.50797701614044,152.92837985539362
264.8493556078921,151.41603138407353
273.6394357288642,151.5216594972677
278.80713894511746,151.50054358309515
282.04733116842993,153.5621485345586
282.67876946083015,152.88116030249398
287.0987327880234,153.18561780523007
290.03984581084916,152.45367226074563
291.68486518921264,152.21383673672722
288.9431592439663,152.06844031850807
289.7075076628573,152.83269078455996
282.030722638599,151.03639394553343
288.34497989907123,149.81049377198855
283.2935782794778,149.36436547497064
286.68333104695523,149.0207585819353
280.9506655454687,148.7268711718683
285.4038668762455,149.07482260356673
281.28300369346056,147.9104255639451
284.62288898360197,145.9792902637857
283.31018680930873,146.19675990859722
280.98388260513065,146.1532659796349
276.66363328868783,146.4105039294714
264.2179173154919,146.73485165251142
260.0637951852019,146.01720182463342
253.6664743316533,145.3989666915264
242.21775185851124,145.19454279828702
238.2962748093841,144.11837144604146
236.9835935790125,144.125834829499
240.3899339323993,144.5732009559684
237.4820798570787,145.93083288143455
237.16637118283938,145.09761589800186
238.01382508264996,144.9379237631763
247.10298440410878,144.57071316148256
245.67395968923412,146.07374150516785
245.5742666224052,146.39869600735076
241.90204318427195,146.08181166776828
234.2584961635972,147.6649955362292
218.38978941934025,147.54632167146295
227.72822329571457,148.40749903779997
232.779624915308,149.33391729758046
237.53192639049314,149.96644814729393
240.55612395031685,151.38185758274602
248.38246951874007,152.53133999103545
246.33863598521776,152.83455966432007
246.55465159262815,152.85009321037805
246.45493758187763,156.25753430076986
248.58183470847632,155.07325917642717
262.8553686077842,154.13750865342905
264.71642453747967,156.6694766608774
263.75266904100926,156.89254080938636
262.1574752521386,155.1521647361685
265.59707455303055,155.903988365374
269.02006532409143,154.76817062338245
267.6907546199673,154.79613100628677
269.4520965389122,154.81166455234475
272.326733554571,155.5759150183966
278.2255681300534,156.75150106541315
264.8161176043086,156.4576015197633
254.44745222429685,156.41410759080102
259.116669162484,157.25727575217707
260.2632022627813,156.68190349772374
258.98371714815,157.36227281506262
257.9701151182651,158.02835855137792
259.050193155317,158.03084634586375
263.8025155744237,156.04440919462144
259.49881195604706,155.1701860767123
259.48220342621613,155.17888728962131
259.116669162484,154.77003950314256
259.83115010403895,154.07475555447147
253.91572794264715,152.12125437510514
257.1559201659596,150.66607663462813
258.2526067328425,152.15667814146704
257.521496317535,153.0265567207131
257.47162884019895,154.59544487256758
250.27670062025425,154.7824663399889
252.4700946979415,156.597403434285
250.95800638999046,156.87887614308846
252.35377215736005,156.63655282458421
256.80697348813686,157.5524131272784
259.1498862221459,159.22257271808112
263.05473379752044,160.31364656607602
264.89918119738496,160.7349211894012
264.5336259897312,161.70919005238994
266.6106765829154,162.11616895910862
273.72252026586216,160.44723506217454
305.04449012546456,159.8221675959186
307.7197410074655,159.76003341168672
305.26050573287495,161.47121127254874
300.2091041132815,161.26057396088618
308.13514274853367,163.5446241461328
305.21065919946045,164.55555460493488
303.53238087359193,164.83764622846414
309.74692412331365,164.51702412936143
311.0928643011904,164.62700891680154
299.49460222780493,163.62229187642262
294.9749458337827,163.86399628020115
293.31325509382356,166.37794294710565
300.35866465744647,166.85390050678802
297.40094310478975,169.28769164891685
301.50519775774376,171.08647628242923
307.5535719334695,169.1789568265111
313.7847237130222,169.94258837783724
316.21074192795083,171.1423970482379
310.32849493837773,172.38010514390342
303.59885688075894,171.1051165376988
308.2348358153626,170.89137251682462
312.1064872749968,172.67587356931338
