RPG Life Sciences,Sun Pharma (Peer),Nifty Pharma Index
0.009557834797259135,0.008958982445468333,0.008782901382009545
-0.023274165374112976,-0.032557675527850494,-0.022479534449990846
0.02746365433425213,0.007806733319375869,-7.990453904604955e-05
-0.03518077336685066,-0.027635307125923214,-0.006217132340294418
0.015889157987481806,0.0021531543596990943,0.0040205424591270855
0.011630265583940425,-0.019658538883201127,-0.019552315850396518
-0.014866254879141505,-0.004163787886998338,0.004971997018460961
-0.014285737621422157,-0.004841550667934458,-0.008567193326589506
0.0042866438180004796,0.03715171336689327,0.021343230653053658
-0.025406525261448487,-0.01098081324976985,-0.003858338411240503
-0.024191855270792928,0.00010758526809251379,-0.006516327542382849
0.01752511700935755,-0.024897411131462155,-0.010695807286633552
-0.0018903247417479951,0.007958512701826681,0.002672809741466553
-0.004419247961100159,-0.016120333256977704,-0.00863480883823009
-0.058338517431095416,-0.017610206070817314,-3.844818816667317e-05
-0.006958540693525861,0.002268971698782485,-0.0008854163422252759
0.0689421494288538,0.031808931674353724,0.04097045674180322
0.07189677713882014,0.023477792165497835,0.00674118108838484
-0.027816143131473403,0.006324229020401306,0.008413441196228222
-0.02150972199368828,-0.02183632877185504,-0.012202338993553719
-0.016383259109682524,-0.017967991878379275,-0.0020878161741445522
0.020029449091386153,0.018186001119033124,8.451289358224479e-05
0.039892576797621926,0.03299935580430424,0.03213055199693593
0.04034982812226473,-0.01866111670845494,0.0034293554183395525
0.04585394133739151,0.016544913329135102,0.0032135972144042846
-0.02849831424839777,0.006446842185171331,0.0030965461806549133
0.030086603772110143,0.03927341912829174,0.021674647727944363
0.027929865712611024,-0.0012125540101172172,0.00034235431627105406
-0.025750341319819126,-0.010622158239639412,-0.014105343365185985
-0.007291252923456448,0.02402870360707743,0.01840711960869501
0.015240643385306951,-0.00319527230603478,0.002687222038751935
-0.029842629596029457,-0.05108679961562457,-0.02126754286030985
-0.025167868427404594,0.013617585892459427,0.004973061803601686
0.00038230971707586825,0.011872396416794828,0.0006260768644348325
-0.0005734316578972498,-0.004940174396599439,-0.006271809159776209
0.014919640895513897,0.004654665165085836,0.005117646144465304
0.018658151704617376,-0.0028828676411996046,-0.00019047333799038224
-0.011840833198600853,0.007950374980054242,0.0026917071630150335
0.023403815609381873,0.010448880568956653,0.021615273746797836
0.03494344265207183,0.014699856496489305,0.013940626496259823
-0.03995067079951509,-0.032071272897862046,-0.02415834775364134
0.0011047488594795318,0.006709466737403469,0.008174708533208008
-0.010115788795302838,-0.015790017499201947,-0.005425288466347156
-0.01709408774633181,0.004271145241276253,-0.0001922714209724452
0.0047259144569273825,-0.018775740746356573,-0.014872877020322028
-0.003574764125322316,-0.01014920260446961,-0.010245291983388638
0.008119473799036436,0.010359930936086226,0.006152150812081869
0.004682540368017296,0.008139537653895523,0.001986192114982188
-0.01286372249361556,0.007025407407867501,-0.006237869420913755
0.002832932422369483,-0.0019784098018311713,-0.0023481883600555697
0.02862528451417301,0.006781363959466269,0.0071370722818384635
-0.009886545634248955,-0.0011399634803317404,0.003925195224154354
0.005177460518726029,0.024795179967935788,0.008480578016516915
0.02796178633130153,0.011743206508719517,0.003410321365633351
0.07104512022226417,-0.015209002494478985,0.004793916567898515
-0.038095303205954,0.00609632348120881,0.00548497509946122
0.00364789257066378,0.009290924671809364,0.01680090147026414
0.04326737337541653,0.007804750257011994,0.008654208376542405
0.05258790302500338,-0.03931693075693088,-0.015999653843779438
-0.031047882144197292,-0.013538656840504482,-0.014634222619412052
-0.028952538145818885,-0.006181248810999906,0.002107623848868867
0.015242856325374143,0.00358423060717894,0.014441995488226
0.030522851794185346,0.02016814168569825,-0.008157233921816776
-0.0080050477636735,-0.020799083349090863,-0.017181211792330897
0.004841745468633585,0.014931588239575744,0.006559299673636332
0.001124331821636515,0.021550079888989382,0.030914202830301107
0.016525100355155864,0.03438134772359658,0.03111720470516577
0.03109198026222315,0.042651124818589015,0.03556091536663786
0.12490456140797379,-0.02313317261893666,-0.001838746358989618
-0.03129679262889962,0.01838635539639366,0.01694311833409068
0.04761899983094753,-0.00018911473366289844,-0.004700930409195947
0.01126312946838226,0.006429108162370856,0.012420409776939367
-0.03261743632527292,-0.01183654798986522,-0.0061954188531666565
0.10690800073921025,0.03403391283055823,0.05368396634827488
-0.03590898764131467,-0.005148597754508044,-0.014165038026678789
-0.02966851522789926,-0.016449679762128078,-0.015460086219711622
0.0006616866657027654,-0.021328401590191892,-0.009689161552813741
-0.011640115184666566,0.02025724090866965,0.014153241001066741
-0.024357650362259453,-0.005645998100428873,-0.003870208905037642
0.01796991083868016,-0.004447810843576483,-0.0011771455387136198
0.010645387851908827,0.0007621703958866632,-0.0037818113013516896
0.0016000575005781226,-0.005900548293376828,0.0002600126451461904
0.01903617847437533,0.019241725429278933,0.006411978051566347
0.022077039371687368,0.0020664871131583773,-0.0036720410154722494
-0.018021476816929893,-0.01565283046691568,-0.006243383957311721
-0.004555401195353248,9.528374820932939e-05,-0.0013434952445652293
-0.015036703905860871,0.01352000804786413,0.00901210772387051
-0.017788390242893026,0.04415223389289413,0.0030074591087279057
-0.09852679038931988,-0.0638777523823798,-0.04672676936778741
0.02713635873229414,0.0023065225259948363,0.02343906928739181
0.07736095395265741,-0.013328274300949516,0.0057101283125358115
-0.0020322080558681233,0.01739556723045066,0.009435044774974255
-0.030545812237669945,-0.02101438242971465,-0.020014109103272837
0.007842139293106953,0.0015611076935424517,-0.001028288538854727
-0.028900975644928883,-0.022114018334068453,-0.015674513874218143
-0.008298821123758349,0.014743926864088985,0.019011593620352762
0.014860907286548652,-0.0026505801665633877,-6.185532454261455e-05
0.05274374566779061,-0.004724939763929514,0.0008757907992633651
-0.0020256215026892566,-0.01928581648682104,-0.007071323255028794
0.02029776916570647,0.021379650638215564,0.01933538667078616
0.022546322564351184,0.023893977317096526,0.02078946811820437
-0.02814537151991492,-0.012536193979899912,0.004055284138498649
0.08140934534496225,0.022168071873447603,0.04984259353334153
-0.02863127993462722,-0.0376421547826139,-0.042314325204203196
-0.029602431302349408,0.010324656270678245,0.0065510808435074175
0.03731352231048701,-0.011693098968669435,-0.016077430045024266
-0.030544058484789027,-0.03400268923203653,-0.03006193528158352
0.013279533896807472,0.007925022911907442,0.02305337552760789
0.04407047290165278,0.041764547488225334,0.017307773608702393
-0.015628827710439608,-0.007743601438337744,-0.007383450507702283
-0.0022503214918977443,-0.01126147303157854,0.005410103708527236
0.0020048333769113746,0.012888237643496225,0.004251373534079894
-0.017881758368168632,0.03195901737865192,0.017009329583328237
0.01133173711679758,-0.003918683297839509,-0.0012100635967647877
0.004910058174324217,-0.017848688194499807,-0.007864656064718534
-0.011150101754757946,0.024132780022539047,0.024691581646034466
-0.006841463003206649,-0.021369876183562897,-0.013534875123388024
-0.012118892758184674,0.0019496881589102788,0.009183001223140641
0.0001291578338922239,-0.020918472851620185,-0.017890435993658804
-0.012911515835388965,-0.0018880924422526313,-0.006689196872604497
-0.01792036287248111,-0.023695871247825795,-0.018499197484661334
-0.012386735774925106,-0.006934457240954539,0.015140120883998964
0.01132835752392336,-0.006674865850290201,-0.016713014557056538
-0.014668500463790202,0.0055825021138442565,0.0023888125291602336
0.0006765519844982304,0.007916193667322657,0.00011162487065852211
-0.017852252123105594,-0.009485919960321554,-0.008621241225616694
0.013632538649703596,-0.0021624887780564706,-0.003659497866209227
-0.022551256907281436,-0.02063986554559427,-0.01467868193582833
-0.024878356881137487,-0.008535261794666904,0.015642903921956997
-0.0005701459051415947,-0.014985786208011165,-0.016192537082482694
-0.007273391470942192,-0.015213499231031324,-0.008750440419346472
0.008188517564170938,0.020598221590164112,0.0015811508996972368
-0.005272185397613205,0.007836759385737802,-0.006087843941078419
-0.02148669125217806,0.03451212507693047,0.016617021337951732
0.01698144690998138,0.039229895721525354,0.021798291578646323
0.06232907577040958,0.015555312592789194,0.008295521137002382
-0.017886203474661633,-0.006536700540976548,-0.006971459474486186
0.019039655876300632,0.001964111417880776,0.004387719694748382
-0.04874094116478056,-0.03773395815610725,-0.04329570688409934
0.0007116912034819123,0.03086147566781472,0.035943486351348364
-0.00725345946406819,0.00632359578873154,0.0026317437536915733
0.009312305586545833,-0.0015707912710372085,0.010831183430493274
0.010645745656693295,0.010915381821900327,0.0
-0.01587074118920051,0.008560545157082045,-0.003040169022271666
-0.01113170787683082,-0.01041682486504758,-0.006659049053580168
0.009380848091281369,-0.011013632128287654,-0.003991284312595211
-0.004575328790815902,-0.00808123634827862,-0.0034452311587496176
0.03763286130555432,0.01907595139506091,0.018257548338647123
0.01965664082324925,0.01423431976628775,0.012234571020808716
-0.033260999466467545,-0.02681923622387561,-0.020671976080103627
0.011374965626657296,0.010865312618334233,0.014271331983990887
0.008747500424298948,-9.771616105358483e-05,0.003211557303251844
0.01844458934932436,0.054138599049184055,0.017399897222618588
-0.004054528181165362,0.0098264335160696,0.0036071960366570455
0.013298770819101025,0.006609812329238185,0.00979026436161523
-0.010311911064018187,0.037938877704885465,0.012013599770302585
0.044113537084131016,0.023284493102463832,0.016379888642654272
-0.009590428106805216,-0.023355743453805977,-0.011839039524105144
-0.006280879382605242,0.0014946777673179312,0.0029499235541703417
-0.011324921575414093,-0.0076375915204273115,-0.0002652529469366893
0.0007993060915860717,0.005130953420590112,-0.005996464134958801
-0.009049925116258462,0.014346117579314033,0.007593432850153681
0.0016116615317143257,-0.007982529065247879,-0.0021910914529092995
-0.010994907882866944,0.008658929491526024,0.00924186366770452
0.002847107826614348,-0.00910512457517576,0.0043754047120940776
-0.005678049633676796,0.00638832805040912,0.012691964529946809
-0.04323581516601149,-0.03904331794041527,-0.037939661078890685
0.008668431591740466,0.028504053065073753,0.02221831432328747
0.034516838288869645,0.011085658296415168,0.016118285989458858
-0.0035408698353323054,0.02758471504656712,0.012208668011095103
0.016810217268927063,-0.005927734086936365,-0.0026803562965224126
-0.013440993270468216,0.006218318493973474,-0.002365107339311945
-0.0017710261014649564,-0.011174947363747467,-0.0015571593824098562
0.006960607438316613,0.01429800528063141,0.007174104383036006
0.01829748373836737,0.006584016105521284,0.006662315602089963
0.0005326025644627475,0.013668703229073431,0.011371341003006075
0.002793616595152315,-0.0015719558733707784,0.001258559440699747
-0.012602812337075497,0.0030657894386503237,-0.0036646452077836456
-0.01464465632828349,-0.00561699031801266,-0.004371792491498883
0.01704391938414407,0.03140056564070659,0.016139946380376413
-0.0017429453032817843,0.0003220701939099513,0.010609145635558592
-0.0022829473004036815,-0.018276851033107833,-0.012499630485721558
-0.007672756129291969,-0.012056214826728029,-0.009222586304235891
0.009495420914559016,0.007886544057044143,0.008382517242244036
-0.012362275806551803,-0.004530333734549807,-0.016497183680364458
-0.017006905512498505,-0.03781210616156083,-0.027719615037362866
0.022699150408929336,0.02596949127213577,0.016797708514442622
0.09879548783687508,-0.0031011418256605694,0.001177547954110958
0.025249380398762344,-0.019841829059533467,-0.014288249689223487
0.06631423332835795,-0.013209840525760685,-0.01221146292513653
-0.044389313005027686,0.019471346452110128,0.017114390517561473
-0.01626975707158773,-0.02830832730993127,-0.020447967497599362
-0.00695107958434249,-0.009564795057347086,-0.00799863892861108
-0.027033579400263852,0.03871736920635649,-0.018207575196441783
-0.011039538407215832,0.006738168133515687,-0.005480593686448487
0.03135593600024755,0.03270356909960315,0.0213160605081395
0.02140335884229483,0.032406200541950536,0.027917258870456374
-0.027026972688304896,0.0036553308781281935,0.002549799755756643
0.008810570586532673,0.005146515764353099,0.01661039003549858
-0.008491131187582934,-0.00015744539530437862,0.0015713194906203931
-0.014436019204377315,-0.008821469819648486,-0.012196453265939433
-0.00024815016067680773,0.005612512099278044,0.0072388550054507395
0.0044697469546481905,0.026391314260262533,0.0018790365669807407
-0.005067946464913264,-0.025634918985159127,-0.011140915316823152
0.04199280836129882,0.0005581351499781562,-0.003179351279745002
-0.004292433762705827,0.00581673975031749,0.004633214573432021
0.015207820195846988,-0.015685711190995377,-0.017166369852304686
-0.0057795851728099645,-0.008370210309007642,-0.00531212271194359
-0.013880704153030887,-0.014203446319076884,-0.013588944228080657
0.009263754339271513,-0.019759679460709778,-0.02551958922274411
-0.008940425037742394,0.014698529087541212,-0.000232690735183394
0.0034881592647961757,-0.004304010420924098,0.0005278365164802512
-0.002277342728559284,0.013467097183838428,0.008794608554683947
-0.0018019854063759944,-0.024526065483811976,-0.017608720463221483
0.004212275089726436,0.01656558197107505,0.013816329721954013
-0.013183170544459721,0.016130570833152724,0.013611485170103244
-0.00412932922516962,0.016525527328840495,0.009977711782878096
0.003292860992776925,-0.00864907326838682,-0.0022496373270352032
-0.019569878398862484,-0.012521217648554406,-0.012872669864594122
-0.00024776200933140924,0.00589003673350641,0.003862919306555135
0.0008679054508182737,-0.003578367014855366,-0.008660237125692305
0.0021063219836041647,0.021874083150054346,0.014785117370038181
-0.0012362433299473174,-0.01980836491375204,-0.01047651919680015
-0.02797729957938211,-0.01320085031189977,-0.013111188624658876
0.01808451056988014,-0.00528489794063014,-0.0009563807226912191
-0.025769237862619532,-0.029138120674995327,-0.018771331058020424
-0.01232668145146798,-0.01744344793125996,-0.023164352465535498
0.0100104430070862,0.0065266814712861,0.013257203902331538
-0.01132722432050659,0.021961133060321103,0.015740877919429908
-0.0010415685457461077,-0.0053302579025945596,0.004763428079446408
-0.02528331458169053,-0.004337758375055789,0.0007642106646179592
-0.0184515886887594,-0.01631620815985657,-0.008349907406732027
-0.010897734209804555,0.019887036709362427,0.005619151692716429
0.013634415303991343,0.017881387149397465,0.02721484185632672
0.05271734329742994,0.00016735495388786603,0.0054069111883796594
0.0018070248057890925,0.021662765213217083,0.008514903388535
-0.003478588727023002,-0.0031928568135107804,-0.0036841918392949147
0.00025861624523138005,0.01913614168373967,0.017605288032680466
0.0011631364323105853,0.0009670031855550931,0.005399008822417395
-0.006713048634491625,-0.010949294868118797,-0.00036852292512923324
0.05042894425999567,0.03663025281557353,0.030420118471028434
0.05035876061461231,-0.027326523165048244,-0.002577845229791431
0.014135989621794742,0.01291679195298201,-0.011907992611128737
-0.03507950671855464,0.009404637037313979,0.014019114166504032
-0.006019118476620289,0.020213324243432806,0.019034361077392425
-0.032699404613718674,-0.008358365036541415,0.001662353363431901
0.19619374374214416,0.007024096340011221,0.012873202498821401
-0.029621194590653932,-0.008060129472440059,-0.0035712036223922716
0.006471746243601029,-0.0031252243165569293,-0.004424875976684728
-0.024220273141925652,-0.005094672849557336,-0.008701393841851424
0.024492043609636083,0.0071688451961680055,0.00703585646409044
0.03151799381044995,0.006492109213905417,-0.00329402332806894
0.0190189742221063,0.0017095525307646575,0.0034483035580006316
-0.01050487367874331,0.01543830436565008,0.012828340046841635
-0.03586884238027843,0.007258091523506982,0.0028361041121443
-0.0381655575270764,-0.021313697266303278,-0.020188872908606825
0.0011115576367322078,0.059288470411265504,0.04117570753603195
0.0038858436356250525,-0.005852957551723881,-0.002318642267947757
-0.0029861542086149218,7.342742233840127e-05,-4.73088778163433e-05
0.0032169945030913194,0.027595806373632348,0.027987721841894242
0.002985278276481207,0.014179280580318698,-0.004613636611781269
-0.022268674413259637,-0.007414127628699196,-0.00011378586181165495
-0.027286042535223598,-0.0162196030313142,-0.012765671446656413
0.008693628002882203,-0.006218900659207938,-0.0019300568713765953
0.011031819861798686,0.0053118014173085815,-0.0018977107749539313
-0.01363943762077624,0.018239672902579107,0.012214020269721626
0.05727124335870237,-0.02352856353410504,-0.0022247436805408194
-0.017765651959148587,0.005168674129942374,0.0016821519857592726
0.0016645613116659241,0.0007964938398385968,0.002926330758909357
-0.005317427912071682,0.007453568151512657,0.0039508799440446385
-0.005234533381352935,0.011061527740175325,0.002636630801408968
0.0036946597257003777,-0.006109684271874305,-0.0019253708480064802
-0.0005576901802842871,-0.0425302871736859,-0.011769475825349929
-0.014508978001422923,-0.0021649281824696054,0.008443343590413432
0.0027181044557083034,0.004114642167703408,0.0004483288335972446
0.004969389966211546,0.0095374054987174,0.006672319844550856
-0.007080260051621101,-0.0028784023146093407,-0.0026462419954768057
-0.002942836546866001,-0.0022945800073492784,-0.0009104592176678583
0.003405693506753904,0.0020771318110865966,-0.0023082430752880967
-0.027378726497245043,0.005034518802794707,0.008589779612978798
0.00604861236760823,-0.008692353773720352,-0.004999997935363987
0.0071684536675011845,0.004755707981122237,0.013811273867296414
0.07060044973710666,0.007765803943018845,0.010489762396337587
0.017370753356403812,-0.006164731362586884,-0.0009990421429423302
-0.017917362916408996,-0.005759780674417181,-0.008785656501349326
-0.015024595948595065,-0.0069073531677574795,-0.007467207003984733
-0.027783889104760817,-0.005235249837253209,-0.009433273359388816
-0.0010086110064594367,0.005187694307417834,-0.003621747629157568
0.002580139555735439,0.004263232800321148,0.0037311723942661246
0.008280154191954825,-0.006777486967885937,0.0008556307109224282
0.025080458762703817,-0.0023243274800270886,-0.005459396616708023
-0.011908529499635057,-0.0006765313441166043,-0.0035739357523359994
-0.006464337269869613,0.011206454629590246,0.007277332224209454
-0.010917599487521468,0.006024433234521398,0.012651390582671063
-0.001337845099768531,0.001922386313920832,0.005797508927970485
0.006698621699905871,-0.0031731008455020415,-0.0014863577896467861
-0.0180768768402787,0.012880236560719904,0.00933333806523673
0.00056475508672027,-0.004238815243828964,0.006037770193647818
0.008917346039345464,-0.001541155703113084,-7.917538234381016e-05
-0.002797019661176403,-0.010217451128899935,-0.008366301041917601
-0.0014585414192316293,0.010174350242825314,0.003210256117567978
0.005954996331900997,-0.01940901446577359,-0.012723852720496032
0.017089223661334696,0.001499513775779615,0.006370346959501116
0.02295195899078628,0.0009731864338842211,0.0008356429462534898
-0.005904440696080204,0.02161400079345932,0.0061124676932660105
0.0018358664549709136,0.004319178947421509,0.0032468902906046537
0.010779313664732726,-0.004300603869726083,-0.002726256613186706
-0.014610273909649307,0.008199089317602049,0.011584599021415842
-0.008224982494279498,0.000943838945787201,0.002381309691637412
-0.017677830591484756,-0.01857076078075548,-0.012999419916604804
0.025438638451182882,0.01603950237004992,0.006644026880962883
-0.0011915917917224572,0.00974843020906535,0.0015402128345263222
0.005097638522441272,0.01354461157403386,0.003747140625244505
0.08837804733006638,-0.02146720333165375,-0.04326205489912127
-0.03936137741671264,-0.0007263535450672265,-0.0038449058306672113
0.04933422165003143,0.02209953246891838,-0.0031794619040799166
0.0019671553913498396,0.10092463244990069,0.036274246659180776
0.0048100494298009,0.0013564809338200146,0.003441896618943563
-0.022665092671053877,0.02554840326281793,0.011944732916489897
0.009696096358747353,-0.011386500529865673,-0.0036524132501850604
-0.007523956344901439,0.0005092105897963606,-0.0009935351960245198
0.0032917752911481024,-0.001208516507896218,-0.004276423354525494
0.0277389296956978,0.004584969242991566,0.0010986874677114677
-0.014994575837804724,0.005768095782068272,-0.002102033878875753
0.05863296381726024,-0.01739457322145288,-0.014600527776973515
0.009741166291183045,-0.0011545091362407112,-0.01106283130581387
0.001769061509467873,-0.0004493765309752096,-0.0059435154592138995
-0.03922309950556613,0.0032119654040621004,-0.0059540976240678445
0.0007740610379212143,0.004290614161164719,0.005431252041002477
0.01575645297423378,-0.0015942047355055333,0.0021436559690197754
-0.03387903420582039,-0.02778130649019872,-0.025598057666765595
-0.0532899787999892,0.0002634199357411937,-0.0007695037213809597
0.026532074499138636,0.015803042230400965,0.012806023116860077
0.007703240309514525,-0.0029817867571432233,-0.0032826204379947654
-0.006336731518768901,-0.011052592439578568,-0.005198683389971426
0.015183735716288504,0.014791787537130174,0.01381685573639091
-0.003091131834676686,0.01995352293287178,0.01962905509858981
-0.0010001753175347128,0.00870171969513378,0.008595535243452357
0.13706450611505083,-0.006989479129354548,-0.001735853927395059
-0.019107187578685902,0.0018388077156910043,0.009682391533932577
0.09865360899662012,-0.0006962208040750539,0.0018778151692775413
0.020508157674724137,-0.00652400041021528,-0.00028307917331438226
0.009607653282965423,-0.018297641329800607,-0.006504842132435851
-0.0329895450620481,0.009806637175884036,-0.0026342179130619536
0.002214143313432171,-0.001479399726613484,-0.0013659468251893125
0.0021274431141806716,0.005152664507417359,0.0032938374511355395
0.0005715491399342909,0.001409743361721949,0.0023579518110834474
0.012812081761930605,-0.0009598392303851178,0.005339703091717718
0.09257921437254835,0.0005124115103172233,0.00023807581892487661
-0.04122412727892821,-0.014275657265442887,-0.009398656606965594
0.05268815423314366,-0.017404767100620666,-0.01796570454555657
0.04128309549602771,0.0105749667240711,0.012889052496940945
-0.016139223343217712,0.007324890238857407,0.0038728200554725145
0.011625364278234906,-0.00032461365281788446,0.0032265378376963305
-0.014241381264153197,0.0007796063883316329,-0.006352324980007595
-0.015591391787209918,-0.009604741065078581,-0.009269284155578594
-0.0233944056625236,0.015791700255161523,0.001052463770295331
0.04232997769817892,0.04670377418446159,0.01646607245262066
-0.02055520873204819,0.008566435716251153,0.004272823151275418
-0.008744413550796026,0.010204587210538518,0.008374547445823
0.02580308922074459,0.00653282247450826,0.015406867725897833
0.022000769210772653,-0.013822123646428541,-0.005005967207849071
-0.023700893601057094,-0.024253484988768337,-0.018747124298169715
-0.007397882105609654,0.02829137233113732,0.0069319834908914135
-0.001447142165510118,-0.002247163605289315,-0.0032550294590962814
-0.006376820640111913,0.013574386542816175,0.006927398657956552
-0.011595689608272175,-0.003423270868873951,0.0009476739392273448
-0.008706655752728332,0.015487388858007156,0.0034315064830807707
-0.0032004735166684117,-0.0014835022781225504,0.003355041669920844
-0.01448617863581525,-0.006418598777264473,-0.008856900792182154
-0.007198148217929745,-0.010228503293355895,-0.014649106264905676
-0.030298382234820065,-0.01504804467969345,-0.014390640218108097
0.00031474355663441145,0.004295058678470909,-0.0005219180076935226
0.03878850966604119,-0.0071481597460199,-0.015546970995026999
0.0003785224847112634,0.0008000277155251201,-0.00041583703444625364
0.01991222066993026,0.0003688281742841859,0.0019220503663479604
0.00690374313690989,0.01425924856938443,0.008847090573388172
-0.035019221397557754,-0.02120943083605331,-0.022253783679514694
-0.0350676424424059,-0.01560166176219846,0.00716587106506017
0.1390341215510611,0.021131935216361697,0.01225565971928555
-0.013485435401882961,0.004434667208965015,-0.004003715392276841
-0.01676989552717889,-0.033664440237570314,-0.007496526109884383
0.013616243188915966,0.009518360951905391,0.004313011057320626
-0.022270985497044093,0.005720023300928689,-0.006950731560698475
0.014823946919082731,0.0016874300362705874,0.001981784699034428
-0.014393687327591054,0.012167028538943914,0.0023488949913343937
-0.026604852685987335,-0.02003448854256018,-0.013909555736466794
-0.004010776259898319,0.014656657057744882,0.004144293308470104
-0.011036724946714704,0.0052079102434814395,0.01449758891056252
-0.008143348290898134,-0.015110505649616801,-0.012562288020168677
-0.019994059838937428,-0.008892202458765763,-0.012819913076962397
-0.03234799240580988,-0.000884494991501894,-0.010314273043480537
-0.04096525289737296,-0.025169301885750728,-0.01750936656507507
0.046058754339095564,0.018747982150919107,0.01846690296225728
-0.012466096625641243,-0.007959600056682059,-0.006067523211904957
0.00372220314348648,0.005070769618324533,0.011813783850042725
-0.0005642116227594363,-0.019925885860068826,0.016997723021781486
0.0033879045799316554,-0.02117804116949451,-0.010748621731101471
-0.036096349672683714,0.003395143307063142,0.0010257312144905661
0.0016682294179455326,-0.010947551656227072,-0.016153365230220262
0.014487983458404852,0.028040587805158168,0.008547800861768984
-0.009028377425311263,-0.018858084083209437,-0.008346270607435313
-0.010352700980619023,-0.019486373003482327,-0.01871484855048866
0.034144997706560876,0.008885398232644004,0.003191237990107787
