Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
RPGLIFE.NS,^CNXPHARMA,RPGLIFE.NS,^CNXPHARMA,RPGLIFE.NS,^CNXPHARMA,RPGLIFE.NS,^CNXPHARMA,RPGLIFE.NS,^CNXPHARMA
248.70553588867188,7938.4501953125,257.0292649999961,8153.85009765625,247.51644369317108,7898.35009765625,254.28518032028083,8153.85009765625,6212,39870000.0
240.97640991210938,7839.2001953125,250.2605586176426,7931.7001953125,239.6500909909148,7813.9501953125,247.88234602495385,7886.35009765625,12666,44449000.0
232.1953125,7885.14990234375,241.93680787703335,7903.5498046875,229.58842637858362,7740.9501953125,238.78109921727554,7824.5,26499,40519000.0
218.5206298828125,7576.75,228.53655129694934,7786.60009765625,215.8680199660845,7559.0,224.1002749647911,7751.4501953125,13594,35181000.0
213.16964721679688,7535.10009765625,224.1002483768099,7768.0,210.42556254279512,7463.0498046875,221.31042616681418,7675.5498046875,11218,28891000.0
214.5417022705078,7920.60009765625,225.88391401249027,7966.14990234375,213.07818477477068,7603.14990234375,215.4563972160592,7606.7998046875,88926,41206000.0
211.11160278320312,8086.5498046875,222.4995524176751,8131.85009765625,205.80636914276215,7840.85009765625,213.21540401475667,7970.0,52471,57963000.0
219.70973205566406,8146.0,220.4414908332601,8281.7001953125,209.00780354937734,8122.60009765625,211.11160480103933,8125.89990234375,28428,40817000.0
209.96823120117188,8018.2998046875,213.16966356638252,8057.9501953125,202.19332402851745,7860.60009765625,202.19332402851745,7863.10009765625,22255,27818000.0
188.70155334472656,7756.4501953125,206.721039384613,7999.2998046875,183.85366777127084,7698.25,206.721039384613,7921.25,37374,33460000.0
200.3639373779297,7623.0498046875,207.63575964910288,7779.10009765625,187.6039452481899,7596.35009765625,193.00064002625862,7754.75,39600,36502000.0
166.4287567138672,6942.5498046875,193.86960741548216,7423.9501953125,160.30030284860086,6868.7001953125,193.86960741548216,7408.39990234375,89968,52330000.0
168.48680114746094,7268.0,179.69181389583977,7469.7001953125,140.86301740819107,6242.85009765625,146.35118691760113,6558.25,93740,51705000.0
157.14459228515625,6959.35009765625,168.4868038718139,7406.0498046875,151.65642268700506,6909.64990234375,168.4868038718139,7075.35009765625,26177,47250000.0
153.9431610107422,6979.10009765625,164.32494019313978,7289.64990234375,147.5402964383405,6927.0498046875,155.95548708492672,7014.5,24104,40952000.0
147.3573760986328,6705.75,162.5413053442249,7145.39990234375,144.750489659353,6666.85009765625,160.07163153482955,7135.0498046875,23216,44945000.0
147.12869262695312,6655.5,152.93699735636974,6871.39990234375,138.11894152103702,6332.0,140.86302645191856,6489.5,27643,35701000.0
154.0346221923828,6951.89990234375,160.9863093137876,7088.14990234375,147.3116227629359,6728.75,147.3116227629359,6740.25,34398,50098000.0
137.2042236328125,6432.2998046875,146.351171875,6850.5498046875,135.37483398437502,6380.10009765625,139.21654945466668,6518.0,22141,33278000.0
141.9029998779297,6611.0498046875,150.2668133402237,6828.2998046875,139.08373497969268,6532.64990234375,144.34636852554422,6589.4501953125,10475,34382000.0
145.6150360107422,6695.5498046875,149.42104667121558,6746.2998046875,137.34518905034253,6538.5498046875,141.90300658712925,6539.60009765625,25339,30766000.0
152.19334411621094,6775.0,164.22221293901995,6963.25,148.43432350530347,6743.0498046875,148.48131413084494,6845.25,34976,43518000.0
155.3885040283203,6813.0498046875,163.517379515554,7058.7998046875,150.3608087499347,6697.9501953125,159.1945005281837,6924.60009765625,20301,40900000.0
149.60899353027344,6896.0,151.62947538936484,6970.5,134.33797473963025,6608.7998046875,140.0234953726667,6708.7001953125,12383,38187000.0
159.57040405273438,7176.5,161.44991407846854,7224.35009765625,150.31381144018425,6951.39990234375,150.31381144018425,7074.2001953125,15944,39022000.0
161.8258056640625,7026.7001953125,164.3631412574605,7208.25,154.1668082666805,6991.60009765625,163.47037688898087,7206.2001953125,16680,31879000.0
168.16915893554688,7361.60009765625,172.9149246819508,7452.7998046875,157.03307048773328,6956.2001953125,166.8065170165558,7019.85009765625,21724,90108000.0
196.455810546875,8124.85009765625,199.22808528075404,8159.75,173.85469706103535,7569.85009765625,176.67396241878188,7729.25,76924,103931000.0
211.02198791503906,8412.2001953125,222.72193478588667,8564.849609375,197.81842730982763,8056.2998046875,200.16781480756904,8122.89990234375,58610,127307000.0
223.37977600097656,8800.4501953125,233.52913356717303,9032.400390625,213.6063290643573,8706.400390625,222.72195032362177,8739.5,74335,121943000.0
221.78216552734375,9044.349609375,229.3002050367452,9229.599609375,207.54488394222363,8852.0,228.36045009807003,9000.25,52859,121649000.0
225.40025329589844,9038.7998046875,242.45680162811306,9382.150390625,220.13761930769567,8889.2001953125,220.13761930769567,9265.400390625,63933,115258000.0
226.19903564453125,9199.2998046875,232.49539155532744,9251.0498046875,223.70869052010838,8989.7998046875,230.23998519130384,9040.900390625,21058,74190000.0
222.299072265625,9157.75,233.99902041865266,9454.099609375,220.04365141691102,9066.099609375,233.99902041865266,9429.5,23110,70422000.0
224.131591796875,9149.2001953125,229.11229670471053,9212.5498046875,221.82919466518942,9004.75,227.37374403043424,9176.7001953125,18315,61908000.0
219.94967651367188,9381.650390625,229.30023657153234,9561.349609375,215.2039105527906,8999.9501953125,219.90268589237118,9031.849609375,27499,125521000.0
215.20391845703125,9377.0,224.08460130711293,9513.0,214.5460927532335,9305.75,219.24486826539575,9369.400390625,28881,79245000.0
216.70753479003906,9388.900390625,223.567735643206,9580.849609375,216.14367598643835,9358.349609375,218.35210623776197,9400.150390625,24831,75985000.0
235.97251892089844,9518.4501953125,253.17002633134558,9638.7001953125,216.0966893141382,9305.599609375,219.80871921039522,9358.400390625,371178,104410000.0
238.22792053222656,9602.0498046875,252.7941247462286,9753.5,233.2942062016775,9557.400390625,246.21583897216317,9590.5,119811,75788000.0
232.68336486816406,9386.2001953125,243.5375246323226,9701.0,230.09903838345494,9352.0,241.04717939195822,9699.25,43234,51486000.0
239.07366943359375,9385.4501953125,242.78571320442302,9498.150390625,233.29418184278433,9339.75,234.98574373311405,9453.2998046875,37106,47209000.0
230.6628875732422,9327.099609375,246.96763003554435,9556.5,228.3604904347067,9253.900390625,244.33632721408947,9522.5498046875,54024,68641000.0
234.3279266357422,9364.599609375,247.62545481103763,9507.4501953125,227.89059882989233,9140.150390625,229.95805706477418,9181.599609375,157172,87107000.0
237.05322265625,9181.5,246.96762743447533,9503.75,235.26769371199302,9157.349609375,237.61708144892313,9493.7001953125,181082,52023000.0
233.5291290283203,9227.150390625,238.50983364210074,9289.900390625,231.08576017189245,9128.0498046875,238.50983364210074,9229.849609375,31802,50167000.0
230.19300842285156,9148.099609375,237.75803983082835,9373.5498046875,228.26650760374818,9128.9501953125,232.96528309447604,9283.2001953125,29895,42005000.0
231.17974853515625,9343.349609375,236.72429774388883,9385.599609375,230.3339747031545,9230.349609375,232.6833623915199,9275.900390625,20863,44253000.0
225.3062744140625,9307.2998046875,236.72429259537844,9416.5,223.70869368862466,9281.7001953125,234.79780620443748,9413.25,13116,47290000.0
219.85568237304688,9246.650390625,225.3062643151021,9368.0498046875,212.33764227077026,9142.7998046875,223.61470242418517,9291.099609375,36978,54851000.0
223.7086944580078,9147.75,231.13275368150002,9447.9501953125,219.38581545475654,9131.150390625,223.84965198091905,9447.9501953125,32520,46760000.0
223.2858123779297,9172.2001953125,228.78337098320657,9279.650390625,219.8556977378356,9103.7998046875,223.66170867350394,9146.099609375,23555,60236000.0
222.299072265625,9093.0,226.34002207248665,9211.0,219.1508869378372,9065.650390625,222.01714286709515,9177.349609375,12489,70644000.0
209.33042907714844,9092.650390625,224.55445741485454,9201.4501953125,206.98104154541838,8999.849609375,221.03037611725944,9097.599609375,15671,61511000.0
207.87380981445312,9084.599609375,214.17016564895252,9231.5,206.88706416482833,9044.0498046875,210.5051267669447,9149.4501953125,19119,45405000.0
222.205078125,9456.7998046875,226.85686274246157,9495.5,203.92684531808138,9074.599609375,203.92684531808138,9098.7001953125,75488,54446000.0
238.18092346191406,9520.5498046875,247.15558739294693,9549.400390625,226.5279661419348,9436.0498046875,226.5279661419348,9475.2001953125,224574,56821000.0
231.55564880371094,9600.650390625,243.2086062021951,9619.599609375,230.80385620215043,9427.2001953125,240.57730341768396,9502.2998046875,50330,49964000.0
226.574951171875,9483.5,236.72429436931202,9679.849609375,224.13158227499616,9454.75,236.72429436931202,9624.2998046875,36924,48678000.0
222.86289978027344,9463.7001953125,229.44118499474774,9537.7998046875,221.73519661141117,9416.7998046875,226.4809623840438,9528.75,33979,43880000.0
227.32675170898438,9464.5,230.2399982388367,9507.5498046875,220.84244729031275,9362.0498046875,220.84244729031275,9488.9501953125,21760,39315000.0
236.3953857421875,9768.599609375,241.23513285435973,9812.900390625,224.60145699444868,9432.599609375,224.60145699444868,9459.25,67143,105962000.0
245.9339141845703,9802.099609375,253.5459073360003,9872.400390625,237.75803357423212,9677.9501953125,239.637543721064,9844.2001953125,161704,75074000.0
257.2109375,9833.599609375,264.54101453046974,10047.2998046875,246.35675077986653,9814.4501953125,251.19648296530775,9869.650390625,179309,65215000.0
249.880859375,9864.0498046875,265.9506762931896,9980.849609375,247.48449549486074,9835.0498046875,265.0109212532843,9914.7998046875,107477,37556000.0
257.39892578125,10077.849609375,260.31217243601924,10114.099609375,250.82063983521343,9869.599609375,250.82063983521343,9880.849609375,97256,76337000.0
264.5880432128906,10081.2998046875,276.2880059571876,10234.7998046875,258.47963491791876,10061.9501953125,263.4133493100114,10161.400390625,209973,57217000.0
257.7747802734375,9939.099609375,277.227719886225,10158.849609375,256.55311026759125,9883.7001953125,271.58918999023393,10158.849609375,220500,39821000.0
255.89527893066406,10122.0498046875,265.01091404129187,10227.900390625,249.551932583931,9948.75,259.27840271806446,9950.5,192519,69541000.0
259.7952880859375,10149.25,264.07116197729613,10237.0498046875,253.7808329837861,10070.7998046875,257.91577803627706,10159.099609375,97349,44248000.0
252.04234313964844,9933.400390625,262.1916873056666,10177.349609375,250.1158278713696,9893.7998046875,257.49291154750057,10097.849609375,40897,46572000.0
245.69895935058594,9982.7998046875,249.03507817145262,9997.5,234.93875299193644,9687.9501953125,234.93875299193644,9690.900390625,74337,44285000.0
245.7929229736328,9989.0498046875,253.7338646538638,10171.7998046875,243.81946030289697,9894.7001953125,247.0615980327118,10020.75,45371,44522000.0
245.6519775390625,9926.400390625,253.54591464758664,10092.349609375,244.33632613415008,9800.0498046875,249.97485673724586,10063.25,48347,36885000.0
249.31700134277344,9977.2001953125,255.42540911998245,10020.25,246.7326749754927,9915.2001953125,248.0953312589508,9956.7001953125,68129,35988000.0
253.9687957763672,9975.2998046875,258.47960842954586,10050.2001953125,249.97483691586928,9953.0498046875,250.77363442377833,9991.75,63203,28615000.0
250.96157836914062,10002.150390625,261.251907791542,10098.849609375,248.5182381459838,9982.4501953125,255.51939616534236,10022.900390625,41370,40791000.0
256.8350524902344,10218.349609375,266.8904433412607,10291.4501953125,254.29773097575753,10102.2998046875,256.5061611547081,10223.0498046875,219180,147574000.0
265.80975341796875,10360.7998046875,272.52899709325067,10385.2001953125,258.47964594389174,10217.900390625,259.7483211489293,10300.099609375,222257,106516000.0
255.1905059814453,10110.5,267.7362432878631,10404.349609375,253.78087322070292,10088.599609375,267.6892670007924,10393.349609375,79640,57067000.0
255.47242736816406,10193.150390625,258.1037301528275,10239.599609375,250.44473189267018,10040.599609375,251.10257192836076,10075.5498046875,53158,50195000.0
252.88807678222656,10137.849609375,259.2314230459327,10285.2001953125,251.85434054418363,10100.25,258.4326255583974,10239.099609375,30296,41872000.0
248.5652313232422,10135.900390625,254.39172458769454,10264.900390625,245.0881258784802,10115.2998046875,251.8543742708087,10132.75,39145,26419000.0
249.7399139404297,9985.150390625,255.94230323976478,10198.400390625,248.0483662583607,9956.150390625,250.0218289944248,10189.4501953125,47902,25882000.0
248.8471221923828,9882.849609375,253.45194481444884,10006.599609375,246.40378204073278,9844.5,249.0820609515067,10004.650390625,39486,23088000.0
250.86764526367188,9943.650390625,254.25074081322535,9976.150390625,249.0351112751214,9832.650390625,250.91462154889592,9845.349609375,36935,28839000.0
252.04234313964844,9963.400390625,256.55315639586735,10046.099609375,250.53872916122504,9927.599609375,252.51222071546505,10020.0,33510,27867000.0
248.80015563964844,9901.25,254.57964360424975,10012.9501953125,247.4845042729256,9852.2998046875,252.04232211393762,10002.25,35529,27025000.0
249.5049591064453,9878.0,251.8543466686529,10000.9501953125,246.49773155520066,9866.9501953125,250.44471413132834,9924.7001953125,29605,27328000.0
256.6471252441406,9948.5,267.83020527233333,10035.849609375,247.76642801875383,9909.9501953125,249.69294319393214,9920.849609375,153005,31904000.0
254.10977172851562,9987.5498046875,264.4940827265548,10039.7001953125,252.3242427853972,9955.349609375,257.4928958033476,10000.900390625,53098,23681000.0
255.4254150390625,10072.25,259.184435296762,10161.150390625,252.74713604869046,9982.5498046875,253.54590491021273,9998.5498046875,38479,40467000.0
262.5675354003906,10106.599609375,267.642206551251,10185.349609375,256.3181705257641,10065.9501953125,257.3519067384875,10171.849609375,118690,39393000.0
281.2217102050781,10155.0498046875,297.33850423540724,10203.5498046875,261.7687684034831,10105.2998046875,262.6615472090872,10132.599609375,814982,49859000.0
270.50848388671875,10210.75,290.3842965038423,10261.2001953125,264.3060951187885,10157.2998046875,284.93372894723353,10192.2998046875,149979,27616000.0
271.4952392578125,10382.2998046875,279.10726120839684,10398.5,264.4470760959843,10166.75,275.0663258005684,10234.849609375,51039,44529000.0
283.2421875,10472.150390625,294.89514525497975,10497.150390625,275.3952265103113,10347.0498046875,278.96631317459645,10394.7998046875,248098,47210000.0
298.13726806640625,10304.599609375,302.60110423130914,10495.150390625,282.3963721164857,10283.25,285.59153331976484,10495.150390625,341375,38480000.0
288.8807373046875,10153.7998046875,303.3529613763711,10381.2998046875,286.7193118570073,10133.25,300.72165833753854,10355.849609375,117619,25246000.0
280.5168762207031,10175.2001953125,292.40477160446443,10355.5,276.28797858923525,10110.0498046875,290.1963415499995,10199.75,73177,37887000.0
284.7927551269531,10322.150390625,292.263819211866,10335.2998046875,280.9867586634982,10207.75,283.80602380059014,10237.9501953125,80929,27011000.0
293.4854736328125,10237.9501953125,302.6011085610849,10476.0,282.1614374082787,10192.2001953125,283.0072111684476,10382.349609375,247085,46640000.0
291.1361389160156,10062.0498046875,299.7818979136733,10265.5498046875,286.62532559144313,9994.7998046875,293.2505880392312,10247.400390625,106675,25864000.0
292.5457458496094,10128.0498046875,300.5336640546542,10168.5498046875,290.3843206304522,10033.2998046875,292.2638307963451,10065.4501953125,52909,23566000.0
292.8746643066406,10441.150390625,300.6746486610373,10469.099609375,290.57228157309777,10166.099609375,290.57228157309777,10176.400390625,70614,35072000.0
297.71441650390625,10766.0498046875,312.8914849389549,10788.2998046875,294.3782972327453,10493.5498046875,294.3782972327453,10505.2998046875,299482,53146000.0
306.9709777832031,11148.900390625,314.81793809542097,11194.4501953125,298.04330491184044,10780.4501953125,299.17102243036857,10801.0498046875,319085,107239000.0
345.31304931640625,11128.400390625,359.0334518801286,11389.9501953125,307.29994114912193,11090.650390625,313.83125106412615,11176.2998046875,981727,71286000.0
334.5058288574219,11316.9501953125,351.8912976638198,11337.7001953125,325.5311507256088,11056.9501953125,348.03829613848404,11179.5,262723,43606000.0
350.4346618652344,11263.75,353.34790833465433,11413.849609375,327.6456012877999,11239.0498046875,334.78774559633143,11397.7001953125,322594,51156000.0
354.38165283203125,11403.650390625,361.61774987185925,11478.5,347.7093859071914,11265.0,352.7840576954324,11325.900390625,192402,49713000.0
342.8226013183594,11333.0,364.4839705674781,11468.0,339.53345892591165,11283.599609375,355.2273783843518,11410.150390625,119336,49863000.0
379.4731140136719,11941.400390625,392.48872843688,12027.9501953125,342.91664480798164,11582.4501953125,342.91664480798164,11583.599609375,613981,122096000.0
365.8466796875,11772.25,384.35986818412647,12045.2998046875,362.98043786337126,11712.400390625,382.29239531885014,12021.849609375,147534,48306000.0
354.99249267578125,11590.25,368.384002988501,11766.400390625,352.4081661242038,11536.75,366.5044927691719,11766.400390625,82019,40291000.0
355.2274169921875,11477.9501953125,366.5044778490824,11718.900390625,352.87802931366775,11456.5,355.6972945278915,11621.5,95362,50038000.0
351.09246826171875,11640.400390625,364.62493431491674,11800.650390625,343.62140465658587,11465.7001953125,357.0129131977909,11529.400390625,76330,77661000.0
342.54071044921875,11595.349609375,357.0129322605093,11751.0,339.34554906424,11547.5498046875,352.40813832224154,11731.5,75777,33234000.0
348.6961364746094,11581.7001953125,352.4081807838194,11694.2001953125,343.0106292962509,11537.400390625,344.70217709239273,11620.75,52425,28313000.0
352.40814208984375,11537.900390625,366.4104865330706,11704.849609375,351.0454858021438,11510.349609375,351.79730704603094,11647.7001953125,96023,31380000.0
352.9719543457031,11540.900390625,359.5502387979642,11650.75,344.09125886353297,11503.0498046875,350.38762831088627,11520.849609375,78589,27481000.0
359.69122314453125,11614.900390625,365.56469184382144,11733.9501953125,353.86473072321684,11594.0498046875,353.86473072321684,11659.75,115300,32369000.0
367.6322021484375,11572.25,373.03579390812996,11696.4501953125,361.1948740554287,11508.2998046875,363.59123805984655,11681.9501953125,134448,25941000.0
361.00689697265625,11500.0,379.66104046393394,11674.5498046875,358.6105330651096,11485.150390625,371.01528252630425,11649.75,136929,28460000.0
359.3623352050781,11484.5498046875,365.9406207348538,11536.150390625,356.12019740140374,11444.5,362.651477969966,11532.5498046875,45830,22796000.0
353.958740234375,11588.0498046875,365.1418197953798,11640.849609375,353.1599426916499,11509.150390625,361.80570077929406,11516.400390625,55121,32193000.0
347.66241455078125,11622.900390625,357.0599656544212,11697.150390625,346.06481939154247,11572.7001953125,356.16718682795545,11658.75,44105,49888000.0
313.4083251953125,11079.7998046875,349.58889646973387,11710.150390625,306.3601619600356,11005.900390625,349.58889646973387,11675.7001953125,130684,52048000.0
321.9130859375,11339.5,327.9745175763617,11401.5,313.4083140736866,11052.400390625,314.81794667071966,11103.650390625,52514,52475000.0
346.81658935546875,11404.25,354.1936722257931,11467.9501953125,325.15524694803537,11259.7998046875,328.6793283817207,11370.75,159724,37628000.0
346.1117858886719,11511.849609375,355.227421673066,11567.150390625,341.8359117290417,11365.150390625,344.890115751363,11453.349609375,55374,34025000.0
335.5395202636719,11281.4501953125,342.8226217087034,11616.7998046875,324.2154836820483,11220.2998046875,336.7612190038153,11397.2998046875,57671,44935000.0
338.1708679199219,11269.849609375,361.6177397259527,11415.75,325.2022307371119,11150.75,329.85402980859624,11343.099609375,61398,25297000.0
328.39739990234375,11093.2001953125,346.76959888664334,11367.2001953125,324.3094598707162,11058.599609375,337.3250725024064,11302.5498046875,46786,26847000.0
325.6720886230469,11304.099609375,330.55882616736017,11343.4501953125,319.98658226008854,11006.7998046875,321.39621478105806,11038.599609375,29320,42975000.0
330.51190185546875,11303.400390625,333.61308241758906,11402.4501953125,326.6588999565257,11233.7998046875,328.4444290280208,11366.0498046875,23963,31892000.0
347.9443359375,11313.2998046875,352.4081727928764,11375.900390625,328.9142946066847,11240.2998046875,332.2974188013064,11308.2998046875,86297,24026000.0
347.239501953125,11233.2998046875,362.2755832284971,11376.5498046875,343.95035917413736,11186.5,353.06599491895133,11361.4501953125,113079,23010000.0
354.2876892089844,11450.5,363.40332557537175,11604.349609375,349.40095098965384,11263.150390625,349.447955954274,11269.5498046875,88487,55376000.0
362.27557373046875,11688.5498046875,365.56471642322265,11727.7001953125,355.32139205874154,11436.2998046875,357.576798455106,11506.75,60958,51570000.0
352.0792236328125,11735.9501953125,363.6852042323682,11785.0498046875,345.92383952892266,11647.599609375,358.8924477431088,11701.0,39723,43747000.0
380.74176025390625,12320.900390625,400.9934991868159,12528.849609375,355.2274158808161,11926.650390625,355.2274158808161,11958.2001953125,658568,140543000.0
369.840576171875,11799.5498046875,403.15490305948134,12496.7001953125,362.0406209875645,11724.0,384.03088269136316,12341.75,291309,62571000.0
358.8924255371094,11876.849609375,378.7212615946222,11952.099609375,343.0575481936838,11540.400390625,372.6128541495477,11889.099609375,141922,55403000.0
372.283935546875,11685.900390625,376.84175300859874,12052.400390625,358.98640810295444,11608.0,366.08154684384186,12032.4501953125,87065,37581000.0
360.9129333496094,11334.599609375,378.90926639134284,11717.4501953125,357.1069366802945,11268.900390625,368.38399783861956,11581.099609375,96693,42088000.0
365.7056884765625,11595.900390625,372.5659178586043,11666.0,362.69848938827175,11383.349609375,365.5647309485105,11513.0498046875,43464,45977000.0
381.8224792480469,11796.599609375,385.2995845312904,11842.349609375,368.4779742595146,11528.25,368.4779742595146,11724.75,78544,44513000.0
375.8550720214844,11709.5,386.2863309187329,11874.099609375,373.0827829436082,11680.900390625,384.26586314489873,11857.0,42489,37061000.0
375.0092468261719,11772.849609375,387.17908637687015,12015.7001953125,372.1430053525257,11691.5,378.2514132686656,11745.0,63100,57562000.0
375.7610778808594,11822.900390625,382.0574197665193,11893.2001953125,374.116506475948,11710.099609375,379.84901825173483,11869.099609375,30657,32261000.0
369.0418395996094,12024.0,381.3996134407871,12073.400390625,362.8864264812085,11748.9501953125,378.20445183349756,11881.25,50183,35540000.0
373.2237243652344,12009.4501953125,375.9020320796114,12161.099609375,368.4779726818489,11979.0498046875,372.4719317726948,12084.7998046875,36732,32686000.0
375.0562438964844,11915.0,383.23209557404147,12119.400390625,372.14299752349586,11880.25,375.9020177005009,12009.0498046875,57676,30017000.0
370.87432861328125,12209.2001953125,382.2453705726409,12255.7001953125,367.7731483875688,11910.900390625,375.90202391900766,11968.7998046875,61220,47025000.0
368.3370056152344,12043.9501953125,374.53936604065973,12343.7001953125,363.7791878585125,12017.9501953125,370.1695107667288,12230.150390625,22293,51543000.0
363.8731689453125,12154.5498046875,370.31046813196747,12184.0,356.6370435466595,11987.0498046875,366.5514479101318,12067.900390625,23175,33894000.0
363.920166015625,11937.099609375,371.10928686475893,12331.0498046875,361.80571702005324,11892.5,363.7792084850635,12149.650390625,22676,48665000.0
359.22137451171875,11857.25,365.04786740118686,12011.4501953125,354.28766040789526,11740.900390625,363.63823480009444,11956.5498046875,28179,33378000.0
352.7840576171875,11637.900390625,363.68522247631864,11932.2998046875,351.4684062174242,11571.0498046875,361.7117310371488,11891.849609375,23579,28609000.0
