Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
CL=F,NG=F,ZC=F,CL=F,NG=F,ZC=F,CL=F,NG=F,ZC=F,CL=F,NG=F,ZC=F,CL=F,NG=F,ZC=F
71.02999877929688,3.359999895095825,493.25,72.97000122070312,3.375,498.5,70.95999908447266,3.1610000133514404,489.75,72.76000213623047,3.2290000915527344,494.0,289902,170256,226004.0
70.61000061035156,3.4079999923706055,495.25,71.8499984741211,3.434000015258789,496.5,70.43000030517578,3.302999973297119,486.0,71.18000030517578,3.3550000190734863,493.25,299037,177672,299134.0
71.0,3.309000015258789,487.5,71.41000366210938,3.434999942779541,496.5,70.47000122070312,3.2960000038146973,485.5,70.55999755859375,3.380000114440918,495.5,273766,188698,287303.0
72.31999969482422,3.444000005722046,491.5,72.54000091552734,3.486999988555908,492.75,70.83999633789062,3.3519999980926514,482.25,71.0,3.4059998989105225,485.75,255941,203924,250904.0
73.31999969482422,3.5190000534057617,484.0,73.68000030517578,3.5759999752044678,497.0,72.30999755859375,3.430999994277954,483.25,72.48999786376953,3.441999912261963,491.75,266819,219162,311257.0
71.37000274658203,3.565000057220459,490.25,73.22000122070312,3.5829999446868896,492.25,71.16999816894531,3.4690001010894775,481.5,73.19999694824219,3.509999990463257,483.75,318123,194725,271391.0
71.29000091552734,3.628000020980835,493.5,71.5999984741211,3.7860000133514404,494.25,70.22000122070312,3.5829999446868896,485.25,71.23999786376953,3.5910000801086426,489.75,278197,305899,269316.0
70.73999786376953,3.7249999046325684,496.25,72.0199966430664,3.8010001182556152,499.75,70.5199966430664,3.634999990463257,492.5,71.5199966430664,3.6500000953674316,493.0,207719,201102,195600.0
71.8499984741211,4.006999969482422,502.0,72.06999969482422,4.017000198364258,504.25,70.12000274658203,3.553999900817871,493.25,70.69999694824219,3.614000082015991,496.25,130937,300505,238775.0
72.25,4.28000020980835,497.5,73.04000091552734,4.394000053405762,504.5,71.70999908447266,3.947000026702881,496.25,71.77999877929688,4.013000011444092,502.0,69012,338827,210080.0
72.56999969482422,4.1519999504089355,498.0,73.25,4.47599983215332,503.25,71.8499984741211,4.033999919891357,497.5,72.18000030517578,4.38100004196167,497.75,240060,211817,163804.0
70.4000015258789,4.234000205993652,491.25,72.7699966430664,4.443999767303467,499.5,70.16999816894531,4.1479997634887695,490.0,72.58000183105469,4.173999786376953,498.0,268470,164320,209485.0
70.69999694824219,3.99399995803833,482.5,70.94000244140625,4.090000152587891,491.0,69.80000305175781,3.9059998989105225,481.5,69.80000305175781,4.065000057220459,490.0,205468,82872,189315.0
68.93000030517578,4.173999786376953,479.75,71.26000213623047,4.185999870300293,484.5,68.68000030517578,3.934999942779541,474.25,70.91999816894531,3.986999988555908,483.25,267310,91529,116438.0
68.62000274658203,3.9059998989105225,478.25,69.27999877929688,4.211999893188477,485.0,68.36000061035156,3.859999895095825,477.0,69.11000061035156,4.130000114440918,480.25,255601,172826,101750.0
70.3499984741211,3.934000015258789,464.75,70.54000091552734,4.065000057220459,481.25,68.61000061035156,3.878000020980835,463.75,68.81999969482422,3.9660000801086426,478.25,265933,171402,86413.0
69.76000213623047,3.8340001106262207,453.5,70.29000091552734,3.9539999961853027,468.0,69.13999938964844,3.813999891281128,453.0,70.16999816894531,3.938999891281128,465.5,250074,141989,8178.0
68.37000274658203,4.122000217437744,440.25,70.5999984741211,4.172999858856201,456.75,67.88999938964844,3.742000102996826,439.0,69.94999694824219,3.7790000438690186,455.25,332751,269838,3364.0
68.26000213623047,4.349999904632568,436.0,68.55999755859375,4.551000118255615,440.5,66.7699966430664,4.056000232696533,426.5,68.45999908447266,4.168000221252441,440.5,386750,350513,2273.0
66.30999755859375,4.449999809265137,440.25,68.0999984741211,4.51800012588501,442.0,65.22000122070312,4.2270002365112305,433.25,68.08000183105469,4.316999912261963,436.75,382493,224571,1169.0
66.36000061035156,4.302000045776367,449.5,67.08999633789062,4.4710001945495605,452.75,65.58999633789062,4.254000186920166,439.75,66.38999938964844,4.466000080108643,443.5,341632,202475,668.0
67.04000091552734,4.39900016784668,455.25,68.22000122070312,4.426000118255615,456.75,66.12000274658203,4.131999969482422,448.0,66.33999633789062,4.285999774932861,450.25,329710,211901,311.0
66.02999877929688,4.491000175476074,458.75,67.5999984741211,4.901000022888184,459.5,65.80000305175781,4.447000026702881,454.0,67.11000061035156,4.4670000076293945,458.0,249633,221480,479.0
66.25,4.453000068664551,456.5,67.16999816894531,4.5879998207092285,464.0,65.29000091552734,4.334000110626221,456.5,65.94999694824219,4.460999965667725,458.0,222511,192161,76.0
67.68000030517578,4.084000110626221,448.75,67.87999725341797,4.379000186920166,455.0,66.1500015258789,4.0289998054504395,444.0,66.62000274658203,4.3460001945495605,455.0,246675,224052,233.0
66.55000305175781,4.111000061035156,453.5,67.94000244140625,4.195000171661377,459.25,66.37000274658203,3.9549999237060547,450.0,67.69000244140625,4.0320000648498535,450.0,268590,227071,101.0
67.18000030517578,4.104000091552734,445.5,67.4800033569336,4.140999794006348,445.5,66.58999633789062,3.9619998931884766,443.25,66.77999877929688,4.039999961853027,443.25,180495,144405,242039.0
67.58000183105469,4.01800012588501,461.0,68.37000274658203,4.2179999351501465,465.5,67.25,3.9769999980926514,457.25,67.3499984741211,4.124000072479248,460.0,161298,153362,180875.0
66.9000015258789,4.052000045776367,458.75,68.72000122070312,4.127999782562256,462.5,66.55999755859375,3.9700000286102295,455.25,67.4000015258789,4.002999782562256,461.0,110338,171724,177170.0
67.16000366210938,4.247000217437744,462.0,67.62999725341797,4.258999824523926,463.0,66.20999908447266,4.046000003814697,455.75,66.72000122070312,4.052000045776367,458.25,73077,149299,185225.0
68.26000213623047,3.9749999046325684,469.0,68.47000122070312,4.247000217437744,470.25,66.87999725341797,3.9549999237060547,462.0,67.29000091552734,4.209000110626221,462.0,283376,185932,219751.0
68.27999877929688,3.9800000190734863,464.25,68.6500015258789,4.045000076293945,469.75,67.6500015258789,3.864000082015991,461.25,68.3499984741211,3.9609999656677246,467.25,198964,125273,182427.0
69.11000061035156,3.9140000343322754,464.5,69.33000183105469,4.01200008392334,466.25,67.94999694824219,3.861999988555908,459.5,68.3499984741211,3.880000114440918,465.0,247024,78987,125182.0
69.0,3.8399999141693115,457.75,69.68000030517578,3.990000009536743,464.75,68.5199966430664,3.7960000038146973,457.0,69.16000366210938,3.9089999198913574,464.5,258411,50289,148189.0
69.6500015258789,3.8610000610351562,451.25,70.22000122070312,3.930000066757202,461.0,69.05999755859375,3.812999963760376,450.75,69.16000366210938,3.865999937057495,458.75,262413,52751,154487.0
69.91999816894531,3.950000047683716,450.0,69.97000122070312,4.015999794006348,452.75,69.12000274658203,3.688999891281128,447.25,69.95999908447266,3.8589999675750732,451.75,211825,181918,170192.0
69.36000061035156,4.065000057220459,453.25,70.08999633789062,4.099999904632568,454.0,68.87000274658203,3.8359999656677246,442.0,69.91000366210938,3.9149999618530273,450.25,246650,176361,206960.0
71.4800033569336,4.11899995803833,457.25,71.83000183105469,4.252999782562256,459.25,68.80999755859375,4.054999828338623,444.0,69.43000030517578,4.176000118255615,453.0,313087,171857,282804.0
71.19999694824219,3.9509999752044678,461.75,72.0999984741211,4.1479997634887695,465.0,71.02999877929688,3.934000015258789,454.0,71.38999938964844,4.131999969482422,457.75,272832,156694,179571.0
71.70999908447266,4.054999828338623,457.75,72.27999877929688,4.089000225067139,460.75,70.58999633789062,3.934999942779541,454.0,71.19999694824219,3.950000047683716,460.25,286501,141243,159591.0
66.94999694824219,4.138000011444092,457.5,70.41000366210938,4.203000068664551,462.25,65.9800033569336,3.9679999351501465,447.5,70.37999725341797,4.011000156402588,450.0,459238,165412,203152.0
61.9900016784668,3.8369998931884766,460.25,66.9000015258789,4.1529998779296875,462.5,60.45000076293945,3.811000108718872,449.25,66.63999938964844,4.11899995803833,457.75,559638,246548,212888.0
60.70000076293945,3.6549999713897705,464.5,63.900001525878906,3.938999891281128,467.5,58.95000076293945,3.5999999046325684,454.25,61.119998931884766,3.811000108718872,456.0,597617,298843,216782.0
59.58000183105469,3.4649999141693115,469.0,61.75,3.7829999923706055,469.75,57.880001068115234,3.4619998931884766,462.75,61.029998779296875,3.630000114440918,464.5,557655,278152,255177.0
62.349998474121094,3.815999984741211,474.0,62.93000030517578,3.8289999961853027,475.5,55.119998931884766,3.3359999656677246,465.75,58.31999969482422,3.4809999465942383,468.0,592250,359064,257173.0
60.06999969482422,3.556999921798706,483.0,63.34000015258789,3.750999927520752,484.0,58.7599983215332,3.4660000801086426,473.0,62.709999084472656,3.746999979019165,473.25,391826,260676,326270.0
61.5,3.5269999504089355,490.25,61.869998931884766,3.5759999752044678,490.75,59.43000030517578,3.3940000534057617,481.75,60.20000076293945,3.5199999809265137,482.0,306231,181628,284335.0
61.529998779296875,3.325000047683716,485.0,62.68000030517578,3.61299991607666,490.25,60.59000015258789,3.312000036239624,484.25,61.70000076293945,3.5,489.0,238068,160225,201393.0
61.33000183105469,3.3289999961853027,481.25,62.060001373291016,3.378000020980835,488.75,60.880001068115234,3.2160000801086426,479.0,61.58000183105469,3.3450000286102295,485.0,197404,143589,178411.0
62.470001220703125,3.246999979019165,484.25,62.97999954223633,3.318000078201294,487.0,60.439998626708984,3.2039999961853027,479.25,61.540000915527344,3.318000078201294,481.25,213194,150410,136221.0
64.68000030517578,3.244999885559082,482.25,64.86000061035156,3.3340001106262207,486.5,62.61000061035156,3.190999984741211,481.5,62.630001068115234,3.26200008392334,483.25,111479,145610,117566.0
63.08000183105469,3.0160000324249268,481.75,64.41999816894531,3.2249999046325684,487.25,62.45000076293945,2.99399995803833,481.25,64.30000305175781,3.197999954223633,483.25,82671,175116,128840.0
64.30999755859375,3.006999969482422,475.75,65.08999633789062,3.0950000286102295,483.0,63.43000030517578,2.9549999237060547,475.0,63.43000030517578,3.0510001182556152,481.75,297928,133976,152079.0
62.27000045776367,3.0220000743865967,472.0,64.87000274658203,3.0739998817443848,477.0,61.529998779296875,2.9670000076293945,470.25,64.0,3.0460000038146973,476.25,397841,86140,147853.0
62.790000915527344,2.930000066757202,477.25,63.310001373291016,3.0160000324249268,478.5,61.9900016784668,2.8580000400543213,472.25,62.34000015258789,3.010999917984009,472.25,264908,66984,146915.0
63.02000045776367,2.937000036239624,478.75,63.40999984741211,2.9830000400543213,480.75,61.79999923706055,2.868000030517578,476.75,62.86000061035156,2.938999891281128,477.0,283758,58815,129454.0
62.04999923706055,3.1700000762939453,475.5,63.91999816894531,3.187000036239624,478.75,61.47999954223633,2.8589999675750732,469.5,63.4900016784668,2.884000062942505,477.0,276116,229473,176588.0
60.41999816894531,3.385999917984009,460.5,62.06999969482422,3.4570000171661377,477.25,60.119998931884766,3.306999921798706,460.25,61.869998931884766,3.319999933242798,475.5,312373,156565,100359.0
58.209999084472656,3.3259999752044678,467.25,60.43000030517578,3.3989999294281006,470.0,57.90999984741211,3.259999990463257,460.5,60.15999984741211,3.380000114440918,461.0,419549,145962,10991.0
59.2400016784668,3.4790000915527344,464.25,59.5,3.5399999618530273,472.25,56.38999938964844,3.3399999141693115,463.0,58.15999984741211,3.3529999256134033,467.25,364216,159640,3008.0
58.290000915527344,3.630000114440918,461.25,59.869998931884766,3.6730000972747803,468.75,57.7400016784668,3.4179999828338623,460.75,58.9900016784668,3.446000099182129,464.5,322096,140954,2624.0
57.130001068115234,3.549999952316284,446.5,57.70000076293945,3.746999979019165,461.0,55.29999923706055,3.5309998989105225,446.5,56.7599983215332,3.6710000038146973,461.0,308387,161317,1098.0
59.09000015258789,3.4630000591278076,447.5,59.84000015258789,3.6480000019073486,448.75,57.029998779296875,3.4230000972747803,445.5,57.25,3.568000078201294,448.75,343893,200855,466.0
58.06999969482422,3.621000051498413,441.0,60.2599983215332,3.6559998989105225,453.25,57.810001373291016,3.486999988555908,440.5,58.97999954223633,3.486999988555908,449.75,295238,162366,617.0
59.90999984741211,3.5920000076293945,439.0,60.290000915527344,3.7230000495910645,440.5,57.7400016784668,3.5269999504089355,434.0,57.93000030517578,3.631999969482422,440.5,281000,158746,438.0
61.02000045776367,3.7950000762939453,441.5,61.45000076293945,3.815000057220459,444.0,59.88999938964844,3.61299991607666,439.5,60.25,3.621000051498413,440.75,239640,174974,240.0
61.95000076293945,3.6459999084472656,440.25,63.61000061035156,3.8399999141693115,447.5,61.02000045776367,3.6080000400543213,438.5,61.38999938964844,3.7750000953674316,444.0,325865,163731,205.0
63.66999816894531,3.6470000743865967,436.0,63.900001525878906,3.7279999256134033,436.0,61.650001525878906,3.569999933242798,430.75,62.0,3.677000045776367,433.5,258795,130015,66.0
63.150001525878906,3.492000102996826,438.5,63.68000030517578,3.634999990463257,440.25,62.75,3.4539999961853027,436.75,63.619998931884766,3.621999979019165,440.25,225626,119947,177064.0
61.619998931884766,3.361999988555908,448.5,62.90999984741211,3.499000072479248,450.5,60.470001220703125,3.3350000381469727,443.5,62.880001068115234,3.4670000076293945,444.75,258404,152653,191182.0
62.4900016784668,3.3340001106262207,443.5,62.709999084472656,3.4489998817443848,451.5,61.25,3.305000066757202,442.75,61.70000076293945,3.371999979019165,449.0,121556,141334,173410.0
62.689998626708984,3.11299991607666,447.5,63.400001525878906,3.2699999809265137,449.75,61.56999969482422,3.0980000495910645,443.0,62.75,3.2690000534057617,443.5,95570,182905,179623.0
62.560001373291016,3.427000045776367,454.5,63.16999816894531,3.453000068664551,455.5,62.189998626708984,3.1070001125335693,444.75,62.68000030517578,3.1070001125335693,446.75,250414,230771,194894.0
61.56999969482422,3.368000030517578,461.0,64.19000244140625,3.513000011444092,462.0,61.279998779296875,3.3359999656677246,453.5,62.27000045776367,3.4149999618530273,454.5,302702,135733,201425.0
61.20000076293945,3.253000020980835,463.0,61.75,3.38100004196167,464.75,60.25,3.23799991607666,456.5,61.33000183105469,3.3559999465942383,459.25,258549,91988,192800.0
61.529998779296875,3.3340001106262207,459.5,61.880001068115234,3.3499999046325684,464.5,60.02000045776367,3.2170000076293945,455.0,60.810001373291016,3.2829999923706055,462.75,273392,60597,167356.0
60.88999938964844,3.3980000019073486,459.5,62.13999938964844,3.444999933242798,463.0,60.2599983215332,3.2139999866485596,456.0,61.70000076293945,3.375999927520752,459.0,291317,55895,153148.0
61.84000015258789,3.2039999961853027,451.0,62.540000915527344,3.510999917984009,463.0,60.849998474121094,3.1519999504089355,450.0,61.040000915527344,3.4049999713897705,459.5,260374,204259,196402.0
60.939998626708984,3.5220000743865967,447.0,63.06999969482422,3.5759999752044678,453.0,60.54999923706055,3.437000036239624,443.5,61.83000183105469,3.5350000858306885,452.25,299859,180662,157586.0
60.790000915527344,3.447000026702881,444.0,61.720001220703125,3.563999891281128,449.5,59.7400016784668,3.440000057220459,443.0,60.939998626708984,3.5350000858306885,447.0,384927,131545,140113.0
62.52000045776367,3.694000005722046,438.25,63.880001068115234,3.75,451.0,61.060001373291016,3.500999927520752,437.75,61.11000061035156,3.500999927520752,444.0,403580,199977,211154.0
63.40999984741211,3.7219998836517334,438.5,63.88999938964844,3.7639999389648438,442.5,62.400001525878906,3.630000114440918,434.25,63.02000045776367,3.747999906539917,438.25,291260,139410,209493.0
62.849998474121094,3.7160000801086426,438.75,63.959999084472656,3.740000009536743,446.0,62.16999816894531,3.6610000133514404,437.5,63.36000061035156,3.7290000915527344,438.5,321128,126093,220751.0
63.369998931884766,3.677000045776367,439.5,63.97999954223633,3.7909998893737793,442.75,62.5,3.619999885559082,433.25,62.7599983215332,3.703000068664551,438.5,232423,208764,0.0
64.58000183105469,3.7839999198913574,442.5,64.80000305175781,3.816999912261963,445.0,62.81999969482422,3.6489999294281006,435.0,63.33000183105469,3.6530001163482666,438.25,310133,180631,229798.0
65.29000091552734,3.634999990463257,433.5,65.43000030517578,3.7690000534057617,445.75,64.19999694824219,3.5810000896453857,432.75,64.80000305175781,3.7190001010894775,442.25,235900,215678,228598.0
64.9800033569336,3.5329999923706055,438.75,66.27999877929688,3.6619999408721924,439.5,64.56999969482422,3.515000104904175,429.25,65.45999908447266,3.611999988555908,433.5,279021,179312,245097.0
68.1500015258789,3.506999969482422,437.0,68.37000274658203,3.625999927520752,444.75,64.5999984741211,3.453000068664551,436.0,64.76000213623047,3.5260000228881836,439.0,378473,211742,201677.0
68.04000091552734,3.492000102996826,438.5,69.29000091552734,3.6440000534057617,441.75,66.72000122070312,3.4660000801086426,435.25,69.02999877929688,3.5190000534057617,436.5,379394,220853,190442.0
72.9800033569336,3.5810000896453857,444.5,77.62000274658203,3.622999906539917,445.25,68.48999786376953,3.499000072479248,435.0,68.9000015258789,3.5409998893737793,438.25,715652,133290,179124.0
71.7699966430664,3.747999906539917,434.75,77.48999786376953,3.759999990463257,446.5,69.37999725341797,3.634000062942505,431.25,76.54000091552734,3.7039999961853027,444.0,367312,171746,177619.0
74.83999633789062,3.8510000705718994,431.5,75.54000091552734,3.88100004196167,437.5,71.0,3.7200000286102295,429.5,71.11000061035156,3.746000051498413,434.75,154264,163883,231168.0
75.13999938964844,3.989000082015991,433.5,76.06999969482422,4.001999855041504,434.5,72.94000244140625,3.813999891281128,430.0,75.61000061035156,3.861999988555908,431.5,0,0,0.0
74.93000030517578,3.8469998836517334,428.75,77.58000183105469,4.1479997634887695,435.0,74.30000305175781,3.818000078201294,428.25,74.5999984741211,3.984999895095825,433.0,678377,194501,189743.0
68.51000213623047,3.697999954223633,419.25,78.4000015258789,3.9489998817443848,430.75,66.5999984741211,3.6659998893737793,417.25,78.0,3.9489998817443848,430.0,728868,102698,197265.0
64.37000274658203,3.5369999408721924,416.25,67.83000183105469,3.684000015258789,422.5,64.0,3.5299999713897705,415.0,67.73999786376953,3.680999994277954,419.0,541475,70983,192057.0
64.91999816894531,3.4059998989105225,410.25,66.02999877929688,3.5869998931884766,417.5,64.51000213623047,3.371999979019165,408.0,65.12000274658203,3.5490000247955322,415.5,278504,74500,144137.0
65.23999786376953,3.260999917984009,409.5,66.41999816894531,3.424999952316284,414.5,64.66000366210938,3.1989998817443848,408.0,64.9800033569336,3.3940000534057617,410.0,233771,230496,159014.0
65.5199966430664,3.739000082015991,417.5,66.08999633789062,3.750999927520752,419.25,64.80000305175781,3.513000011444092,409.25,65.30000305175781,3.5299999713897705,409.5,236284,153056,106238.0
65.11000061035156,3.4560000896453857,420.5,65.81999969482422,3.73799991607666,422.75,64.5,3.4210000038146973,415.0,65.1500015258789,3.734999895095825,417.75,193289,212922,12555.0
65.44999694824219,3.4149999618530273,420.0,65.9800033569336,3.4679999351501465,423.0,64.66999816894531,3.2929999828338623,414.5,64.95999908447266,3.453000068664551,421.25,193162,177010,4103.0
67.44999694824219,3.48799991607666,429.25,67.58000183105469,3.5199999809265137,430.25,65.2300033569336,3.365999937057495,415.5,65.55999755859375,3.4170000553131104,419.75,265200,115605,3639.0
67.0,3.4089999198913574,431.5,67.58000183105469,3.5739998817443848,435.25,66.52999877929688,3.3919999599456787,429.25,67.5,3.5,429.5,0,0,0.0
66.5,3.38700008392334,,67.18000030517578,3.434999942779541,,66.04000091552734,3.365999937057495,,67.12999725341797,3.4030001163482666,,0,0,
67.93000030517578,3.4119999408721924,418.0,68.31999969482422,3.4719998836517334,426.0,65.4000015258789,3.2750000953674316,417.0,65.69999694824219,3.3440001010894775,426.0,332949,163396,709.0
68.33000183105469,3.3399999141693115,411.0,68.91000366210938,3.4690001010894775,420.5,67.33000183105469,3.325000047683716,411.0,67.95999908447266,3.4059998989105225,420.5,219882,130237,573.0
68.37999725341797,3.2139999866485596,412.5,68.94000244140625,3.3589999675750732,415.5,67.69999694824219,3.1489999294281006,409.75,68.18000030517578,3.3480000495910645,415.5,223945,217203,349.0
66.56999969482422,3.3369998931884766,407.25,68.6500015258789,3.3980000019073486,414.0,66.44999694824219,3.190999984741211,407.25,68.29000091552734,3.2079999446868896,412.5,258654,163043,571.0
68.44999694824219,3.313999891281128,403.0,68.7699966430664,3.4179999828338623,409.75,66.5,3.2929999828338623,400.0,66.8499984741211,3.365000009536743,407.25,226297,130290,315.0
66.9800033569336,3.4660000801086426,412.75,69.6500015258789,3.499000072479248,412.75,66.80000305175781,3.382999897003174,398.75,68.68000030517578,3.4040000438690186,411.75,263877,149455,185262.0
66.5199966430664,3.5230000019073486,401.25,67.12999725341797,3.5420000553131104,406.25,66.22000122070312,3.4010000228881836,395.0,66.86000061035156,3.447000026702881,399.5,252724,132955,182568.0
66.37999725341797,3.5510001182556152,405.25,67.01000213623047,3.5980000495910645,407.25,65.41999816894531,3.490999937057495,400.0,66.7300033569336,3.5190000534057617,400.0,248346,116044,163241.0
67.54000091552734,3.5420000553131104,402.0,67.69000244140625,3.628999948501587,407.0,66.29000091552734,3.510999917984009,400.25,66.5999984741211,3.556999921798706,405.0,188802,108569,103691.0
67.33999633789062,3.565000057220459,408.5,68.95999908447266,3.628000020980835,411.0,67.19999694824219,3.49399995803833,402.5,67.5999984741211,3.5190000534057617,403.0,107628,123961,127464.0
67.19999694824219,3.325000047683716,403.75,67.76000213623047,3.4749999046325684,408.75,66.45999908447266,3.2869999408721924,400.25,67.31999969482422,3.4639999866485596,406.5,81194,176972,112066.0
66.20999908447266,3.252000093460083,399.25,67.12999725341797,3.3310000896453857,406.0,65.98999786376953,3.2100000381469727,398.5,67.12000274658203,3.316999912261963,404.5,269991,124612,114958.0
65.25,3.0769999027252197,398.5,65.77999877929688,3.2669999599456787,401.75,64.70999908447266,3.061000108718872,397.25,65.48999786376953,3.253000020980835,399.25,251825,158442,92982.0
66.02999877929688,3.0940001010894775,401.75,66.38999938964844,3.1659998893737793,404.25,65.33000183105469,3.065000057220459,398.25,65.41999816894531,3.069999933242798,398.25,281209,75361,111447.0
65.16000366210938,3.109999895095825,399.5,66.73999786376953,3.1449999809265137,403.0,65.0,3.068000078201294,398.25,66.1500015258789,3.109999895095825,401.5,234283,39115,97166.0
66.70999908447266,2.98799991607666,393.75,67.13999938964844,3.140000104904175,400.0,65.05000305175781,2.9839999675750732,392.0,65.1500015258789,3.0929999351501465,399.0,262038,69852,141670.0
69.20999908447266,3.0810000896453857,389.25,69.76000213623047,3.111999988555908,394.25,66.52999877929688,3.010999917984009,387.75,67.04000091552734,3.0339999198913574,392.0,329112,117204,169994.0
