RPG Stock,India CO2,India GDP
0.6702125504447203,1.892,9.68959249192875
0.32400984290258084,1.986,7.60936497768895
0.585949935283602,2.13,9.19075493028345
0.8271833857439439,2.201,6.49476552383821
